hospital_name,institution_type,specialty,departments,address,sido,sigungu,dong,phone,website,email,representative,bed_count,doctor_count,established_date,ykiho,source
정내과의원,"병원,의원>내과",피부과,피부과,"경기도 양평군 용문면 용문로 376-1 2층,3층",경기도,양평군,용문면,,,,,,,,,naver
퍼펙트한의원,"병원,의원>한의원",피부과,피부과,경기도 양평군 양평읍 시민로 29 101호 퍼펙트한의원,경기도,양평군,양평읍,,https://leandiet.co.kr/@pflinda,,,,,,,naver
연세푸르른내과의원,"병원,의원>내과",피부과,피부과,경기도 양평군 양평읍 역전길 24 오성프라자 3층,경기도,양평군,양평읍,,http://ysprrn.co.kr/,,소화기내,,,,,naver
전곡정형외과의원,"병원,의원>정형외과",피부과,피부과,경기도 연천군 전곡읍 전곡로 148,경기도,연천군,전곡읍,,,,,,,,,naver
김경석내과의원,"병원,의원>내과",피부과,피부과,경기도 연천군 전곡읍 온골로53번길 4,경기도,연천군,전곡읍,,,,,,,,,naver
활기찬의원,"건강,의료>병원,의원",피부과,피부과,경기도 연천군 전곡읍 전곡로 124 1층~5층 활기찬의원,경기도,연천군,전곡읍,,https://blog.naver.com/jgwhalgichan,,,,,,,naver
강비뇨기과의원,"병원,의원>비뇨의학과",피부과,피부과,경기도 연천군 전곡읍 전곡로 166,경기도,연천군,전곡읍,,,,,,,,,naver
청솔한의원,"병원,의원>한의원",피부과,피부과,경기도 연천군 전곡읍 전곡로 169 2층,경기도,연천군,전곡읍,,,,,,,,,naver
윤호병원,"병원,의원>산부인과",성형외과,성형외과,서울특별시 강남구 압구정로 304 윤호병원,서울특별시,강남구,압구정로,,http://www.yoonhohospital.co.kr/,,,,,,,naver
치유성형외과의원,"병원,의원>성형외과",성형외과,성형외과,서울특별시 강남구 도산대로 110 KBL빌딩 9층 치유성형외과의원,서울특별시,강남구,도산대로,,http://chiups.com,,약력,,,,,naver
킴스피부과의원 서울 본점,"병원,의원>피부과",성형외과,성형외과,서울특별시 강동구 천호대로 1015 성보빌딩 3층,서울특별시,강동구,천호대로,,https://kimskin.co.kr/,,,,,,,naver
서울미즈병원,"병원,의원>산부인과",성형외과,성형외과,서울특별시 강동구 천호대로 1041 서울미즈병원,서울특별시,강동구,천호대로,,https://www.seoulmiz.com,,인사말,,,,,naver
강북보아스이비인후과의원,"병원,의원>이비인후과",성형외과,성형외과,서울특별시 강북구 도봉로 242 한국전력강북성북지사 2층,서울특별시,강북구,도봉로,,http://www.boazsleep.co.kr,"boaz_ent@naver.com, boazent@boazent.net",이미지,,,,,naver
미아사거리 톡스앤필의원,"병원,의원>피부과",성형외과,성형외과,서울특별시 강북구 도봉로 34 트레지오빌딩 2층,서울특별시,강북구,도봉로,,http://www.toxnfill39.com,bbg@bbgnetworks.com,실리프팅,,,,,naver
수유탑정형외과의원,"병원,의원>정형외과",성형외과,성형외과,"서울특별시 강북구 도봉로 247 1층, 2층",서울특별시,강북구,도봉로,,https://suyutop.com/,,임진규,,,,,naver
미앤미의원 수유,"병원,의원>피부과",성형외과,성형외과,서울특별시 강북구 도봉로 324 서울특별시 강북구 번동 446-12 글로리타워 6층,서울특별시,강북구,도봉로,,http://sy.mipretty.co.kr/,webtick@gmail.com,이형철,,,,,naver
케이톡스의원 강서마곡점,"병원,의원>피부과",성형외과,성형외과,서울특별시 강서구 마곡중앙6로 93 5층,서울특별시,강서구,마곡중앙6로,,https://mg.k-tox.com,,역임,,,,,naver
강서톡스앤필의원,"병원,의원>피부과",성형외과,성형외과,서울특별시 강서구 공항대로 190 푸리마타워 2층 201호~207호,서울특별시,강서구,공항대로,,http://www.toxnfill32.com/,bbg@bbgnetworks.com,피부,,,,,naver
톡스앤필의원 관악서울대입구점,"병원,의원>피부과",성형외과,성형외과,서울특별시 관악구 봉천로 488 서호빌딩 9층 관악톡스앤필의원,서울특별시,관악구,봉천로,,http://www.toxnfill10.com/,bbg@bbgnetworks.com,피부,,,,,naver
에이치플러스 양지병원,"건강,의료>종합병원",성형외과,성형외과,서울특별시 관악구 남부순환로 1636 에이치플러스 양지병원,서울특별시,관악구,남부순환로,,http://www.newyjh.com/,office@clinichplus.com,컬러,,,,,naver
홍앤유의원,"병원,의원>피부과",성형외과,성형외과,서울특별시 관악구 남부순환로 1820,서울특별시,관악구,남부순환로,,https://blog.naver.com/hnuskin,,,,,,,naver
닥터에버스의원 서울대입구점,"병원,의원>피부과",성형외과,성형외과,서울특별시 관악구 관악로 164 대우디오슈페리움 1단지 3층,서울특별시,관악구,관악로,,http://www.evers3.co.kr/,,정보,,,,,naver
연세미라클의원,"병원,의원>피부과",성형외과,성형외과,서울특별시 관악구 남부순환로 1830 4층,서울특별시,관악구,남부순환로,,https://blog.naver.com/miracleseoul_1,,,,,,,naver
에스준의원 건대점,"병원,의원>피부과",성형외과,성형외과,서울특별시 광진구 아차산로 207 선일빌딩 5층,서울특별시,광진구,아차산로,,https://blog.naver.com/sjremei,,,,,,,naver
건대성모외과의원,"병원,의원>외과",성형외과,성형외과,서울특별시 광진구 아차산로 226 성용빌딩 4층,서울특별시,광진구,아차산로,,http://www.kusurgery.com/,,장원철,,,,,naver
샤인유의원 건대,"병원,의원>피부과",성형외과,성형외과,서울특별시 광진구 아차산로 191 동신빌딩 4층,서울특별시,광진구,아차산로,,http://shineyou-gd.co.kr/,,최병근,,,,,naver
건국대학교병원,병원>종합병원,성형외과,성형외과,서울특별시 광진구 능동로 120-1 건국대학교병원,서울특별시,광진구,능동로,,http://www.kuh.ac.kr/,,,,,,,naver
연세사랑모아여성병원,"병원,의원>산부인과",성형외과,성형외과,서울특별시 구로구 중앙로 100 연세사랑모아여성병원 3층~8층,서울특별시,구로구,중앙로,,http://www.sarangmoa.co.kr/,,,,,,,naver
고려대학교구로병원,"건강,의료>종합병원",성형외과,성형외과,서울특별시 구로구 구로동로 148,서울특별시,구로구,구로동로,,http://guro.kumc.or.kr/,,,,,,,naver
신도림하나이비인후과의원,"병원,의원>이비인후과",성형외과,성형외과,서울특별시 구로구 새말로 89,서울특별시,구로구,새말로,,https://blog.naver.com/sunmin_j,,,,,,,naver
구로성심병원,"건강,의료>종합병원",성형외과,성형외과,서울특별시 구로구 경인로 427,서울특별시,구로구,경인로,,https://gurosungsim.co.kr/,,허정민,,,,,naver
밴스의원 구로,"병원,의원>피부과",성형외과,성형외과,서울특별시 구로구 디지털로32나길 38 서림빌딩 6층,서울특별시,구로구,디지털로32나길,,https://guro.vandsclinic.co.kr/?channel=4128,,,,,,,naver
뉴연세여성의원,"병원,의원>산부인과",성형외과,성형외과,"서울특별시 금천구 시흥대로 239 1, 2, 5층",서울특별시,금천구,시흥대로,,https://blog.naver.com/fannychopin,,,,,,,naver
김안과의원,"병원,의원>안과",성형외과,성형외과,서울특별시 금천구 시흥대로 224 금천리메인시티 5층,서울특별시,금천구,시흥대로,,,,,,,,,naver
모세안과의원,"병원,의원>안과",성형외과,성형외과,서울특별시 금천구 시흥대로 403 다이소건물 8층,서울특별시,금천구,시흥대로,,http://moseseye.co.kr,,역임,,,,,naver
서울안과의원,"병원,의원>안과",성형외과,성형외과,서울특별시 금천구 시흥대로 399 416호,서울특별시,금천구,시흥대로,,,,,,,,,naver
연세가산산부인과의원,"병원,의원>산부인과",성형외과,성형외과,서울특별시 금천구 가산디지털1로 171 2층 205호 연세가산산부인과의원,서울특별시,금천구,가산디지털1로,,https://blog.naver.com/yggyn,,,,,,,naver
타토아의원 노원,"병원,의원>피부과",성형외과,성형외과,"서울특별시 노원구 노해로 485 501호, 601호",서울특별시,노원구,노해로,,https://tatoanw.co.kr,tatoanw@naver.com,신상우,,,,,naver
노원아이디의원,"병원,의원>피부과",성형외과,성형외과,서울특별시 노원구 노해로 455 MG 노원빌딩 7층,서울특별시,노원구,노해로,,https://nw.idclinic.co.kr/,,,,,,,naver
아비쥬의원 노원,"병원,의원>성형외과",성형외과,성형외과,"서울특별시 노원구 동일로 1417 삼양빌딩 2, 5층",서울특별시,노원구,동일로,,http://www.abijouclinicnw.com,test@web2002.co.kr,,,,,,naver
인제대학교 상계백병원,"건강,의료>종합병원",성형외과,성형외과,서울특별시 노원구 동일로 1342 상계백병원,서울특별시,노원구,동일로,,http://www.paik.ac.kr/sanggye/,swer@paik.ac.kr,인사말,,,,,naver
동부한일외과내과의원,"병원,의원>내과",성형외과,성형외과,"서울특별시 도봉구 마들로 686 세림빌딩 2,3,4층",서울특별시,도봉구,마들로,,https://blog.naver.com/dongbu-hanil,,,,,,,naver
창동연세정형외과의원,"병원,의원>정형외과",성형외과,성형외과,서울특별시 도봉구 노해로 389 제일빌딩 4층,서울특별시,도봉구,노해로,,https://blog.naver.com/drglorykim,,,,,,,naver
라클라라의원,"병원,의원>피부과",성형외과,성형외과,"서울특별시 도봉구 도봉로150다길 22 매경더힐스 4층, 5층, 6층 라클라라의원",서울특별시,도봉구,도봉로150다길,,http://www.laclara.co.kr,"18d2f96d279149989b95faf0a4b41882@sentry-next.wixpress.com, 2062d0a4929b45348643784b5cb39c36@sentry.wixpress.com, 271e9fa3230b4eec94b02bf95780f5f2@sentry.wixpress.com, 460ff4620fa44cba8df530afde949785@sentry.wixpress.com, 54b4aac306184111a223c0f4aea635c3@sentry.wixpress.com, 5d1795a2db124a268f1e1bd88f503500@sentry.wixpress.com, 605a7baede844d278b89dc95ae0a9123@sentry-next.wixpress.com, 8c4075d5481d476e945486754f783364@sentry.io, c183baa23371454f99f417f6616b724d@sentry.wixpress.com, dd0a55ccb8124b9c9d938e3acf41f8aa@sentry.wixpress.com, ed436f5053144538958ad06a5005e99a@sentry.wixpress.com",원장,,,,,naver
이영수의원,"병원,의원>외과",성형외과,성형외과,서울특별시 도봉구 도봉로 477 이영수의원,서울특별시,도봉구,도봉로,,http://happycam.co.kr/,,,,,,,naver
경희의료원,"건강,의료>종합병원",성형외과,성형외과,서울특별시 동대문구 경희대로 23,서울특별시,동대문구,경희대로,,http://www.khmc.or.kr,,,,,,,naver
연세참이비인후과의원,"병원,의원>이비인후과",성형외과,성형외과,서울특별시 동대문구 왕산로 225 미주상가A동 309호 연세참이비인후과,서울특별시,동대문구,왕산로,,http://www.yscharm.com/,,,,,,,naver
오가나셀피부과의원 동대문점,"병원,의원>피부과",성형외과,성형외과,"서울특별시 동대문구 답십리로 9 시대빌딩 2,3층 오가나셀피부과의원",서울특별시,동대문구,답십리로,,https://oganaskinddm.com,ogncell-ddm@naver.com,,,,,,naver
예쁜나의원,"병원,의원>피부과",성형외과,성형외과,서울특별시 동대문구 왕산로 185 제일빌딩 2층,서울특별시,동대문구,왕산로,,https://www.yeppeunna.com,,김연정,,,,,naver
서울연세의원,"병원,의원>가정의학과",성형외과,성형외과,서울특별시 동대문구 이문로 188,서울특별시,동대문구,이문로,,,,,,,,,naver
라마르의원 이수역,"병원,의원>피부과",성형외과,성형외과,서울특별시 동작구 동작대로 109 5층 라마르의원,서울특별시,동작구,동작대로,,http://www.isu-lamarskin.com/,,직접시술,,,,,naver
중앙대학교병원,"건강,의료>종합병원",성형외과,성형외과,서울특별시 동작구 흑석로 102 중앙대학교병원,서울특별시,동작구,흑석로,,http://ch.cauhs.or.kr/,,인사말,,,,,naver
스타일미의원,"병원,의원>피부과",성형외과,성형외과,서울특별시 동작구 보라매로5가길 16 보라매아카데미타워 5층,서울특별시,동작구,보라매로5가길,,https://pf.kakao.com/_tfyyl,,,,,,,naver
마이닥터의원,"병원,의원>피부과",성형외과,성형외과,서울특별시 동작구 사당로14길 13 골든빌딩 2층,서울특별시,동작구,사당로14길,,http://www.mydrclinic.co.kr/,akrjsaud13@naver.com,,,,,,naver
톤즈의원 홍대입구역,"병원,의원>피부과",성형외과,성형외과,서울특별시 마포구 양화로 140 6층,서울특별시,마포구,양화로,,https://tonesclinic.co.kr/hongdae,,원장의,,,,,naver
리뉴미피부과의원 홍제점,"병원,의원>피부과",성형외과,성형외과,서울특별시 서대문구 통일로 433 조이빌딩 8층,서울특별시,서대문구,통일로,,http://www.rnmeskin.com/,,원장,,,,,naver
연세장안과의원,"병원,의원>안과",성형외과,성형외과,서울특별시 서대문구 수색로 56 성공타워1 6층 606호,서울특별시,서대문구,수색로,,https://blog.naver.com/yonseijangeye,,,,,,,naver
스타1의원,"병원,의원>성형외과",성형외과,성형외과,서울특별시 서대문구 통일로 415 1F~3F,서울특별시,서대문구,통일로,,http://www.styleps.co.kr/,star16500@naver.com,장택환,,,,,naver
가톨릭대학교 서울성모병원,"건강,의료>종합병원",성형외과,성형외과,서울특별시 서초구 반포대로 222 가톨릭중앙의료원 새병원 및 성의회관,서울특별시,서초구,반포대로,,http://www.cmcseoul.or.kr/,,,,,,,naver
베러미의원 강남,"병원,의원>피부과",성형외과,성형외과,서울특별시 서초구 강남대로 403 11층,서울특별시,서초구,강남대로,,https://gangnam.bettermeclinic.co.kr/,haenashin1225@gmail.com,,,,,,naver
스키니크의원 강남역점,"병원,의원>피부과",성형외과,성형외과,서울특별시 서초구 강남대로69길 10 서호빌딩 4층 스키니크의원,서울특별시,서초구,강남대로69길,,https://youtube.com/@remakasePark,yt-support-solutions-kr@google.com,대한,,,,,naver
미케이의원,"병원,의원>피부과",성형외과,성형외과,서울특별시 서초구 서초대로77길 24 4층,서울특별시,서초구,서초대로77길,,http://www.facebook.com/mikclinic/?notif_id=1730603300587057&notif_t=page_user_activity&ref=notif,,,,,,,naver
샤인더마의원 왕십리,"병원,의원>피부과",성형외과,성형외과,서울특별시 성동구 왕십리로 331 4층,서울특별시,성동구,왕십리로,,http://www.shinederma.com,shinederma11@gmail.com,,,,,,naver
성수멜팅의원,"병원,의원>피부과",성형외과,성형외과,서울특별시 성동구 아차산로 113 삼진빌딩 4층,서울특별시,성동구,아차산로,,https://youtube.com/@seongsu_meltingclinic,yt-support-solutions-kr@google.com,,,,,,naver
제이에스항외과의원,"병원,의원>대장,항문과",성형외과,성형외과,서울특별시 성동구 자동차시장1길 85,서울특별시,성동구,자동차시장1길,,https://blog.naver.com/js_hang25,,,,,,,naver
포이즌의원,"병원,의원>피부과",성형외과,성형외과,서울특별시 성북구 아리랑로 3 기업은행 4층,서울특별시,성북구,아리랑로,,https://blog.naver.com/tgiskin,,,,,,,naver
이든피부과의원,"병원,의원>피부과",성형외과,성형외과,서울특별시 성북구 도봉로 1 1층 103호,서울특별시,성북구,도봉로,,http://edenskin.co.kr,,,,,,,naver
더행복한산부인과의원,"병원,의원>산부인과",성형외과,성형외과,서울특별시 성북구 동소문로 92 강윤빌딩 4층,서울특별시,성북구,동소문로,,http://더행복한산부인과.net/,,박선민,,,,,naver
톡스앤필의원 송파,"병원,의원>피부과",성형외과,성형외과,서울특별시 송파구 송파대로 167 테라타워1 B동 310호,서울특별시,송파구,송파대로,,https://blog.naver.com/toxnfill29,,,,,,,naver
서울병원,"건강,의료>병원,의원",성형외과,성형외과,서울특별시 송파구 오금로 290 서울병원,서울특별시,송파구,오금로,,http://www.seoulmedicalcenter.co.kr/,,역임,,,,,naver
예쁨주의쁨의원 잠실,"병원,의원>피부과",성형외과,성형외과,서울특별시 송파구 올림픽로 96 401호,서울특별시,송파구,올림픽로,,https://blog.naver.com/ppeum000,,,,,,,naver
잠실 비엘에스의원,"병원,의원>피부과",성형외과,성형외과,서울특별시 송파구 석촌호수로 61 트리지움 3층 BLS클리닉,서울특별시,송파구,석촌호수로,,https://blog.naver.com/point_me,,강한별,,,,,naver
리엔장의원 목동,"병원,의원>성형외과",성형외과,성형외과,서울특별시 양천구 오목로 325 대학빌딩 2층,서울특별시,양천구,오목로,,https://intro.lienjang.net/re/Tjwjyk,,,,,,,naver
스텔라의원,"병원,의원>성형외과",성형외과,성형외과,서울특별시 양천구 오목로 350 썬택씨티빌딩 6층,서울특별시,양천구,오목로,,http://www.stellaclinic.co.kr/,,,,,,,naver
미인동안의원,"병원,의원>피부과",성형외과,성형외과,서울특별시 양천구 공항대로 532 3층,서울특별시,양천구,공항대로,,http://www.miindongan.co.kr,,,,,,,naver
이대목동병원,"건강,의료>종합병원",성형외과,성형외과,서울특별시 양천구 안양천로 1071,서울특별시,양천구,안양천로,,https://mokdong.eumc.ac.kr/,,,,,,,naver
아비쥬의원 목동,"병원,의원>피부과",성형외과,성형외과,서울특별시 양천구 목동로 234 경원빌딩 2층,서울특별시,양천구,목동로,,http://www.abijouclinic-md.com,test@web2002.co.kr,,,,,,naver
영등포밴스의원,"병원,의원>피부과",성형외과,성형외과,서울특별시 영등포구 영중로 12 11층 11005호~11009호,서울특별시,영등포구,영중로,,https://yeongdeungpo.vandsclinic.co.kr/,,,,,,,naver
대림성모병원,"건강,의료>종합병원",성형외과,성형외과,서울특별시 영등포구 시흥대로 657 대림성모병원,서울특별시,영등포구,시흥대로,,http://www.drh.co.kr/,,인사말,,,,,naver
서울바른병원,"건강,의료>병원,의원",성형외과,성형외과,서울특별시 영등포구 여의대방로 145,서울특별시,영등포구,여의대방로,,http://www.barun.or.kr,,,,,,,naver
리엔뉴의원,"병원,의원>피부과",성형외과,성형외과,서울특별시 영등포구 의사당대로 127 롯데캐슬엠파이어 2층,서울특별시,영등포구,의사당대로,,http://www.rennew.co.kr,,,,,,,naver
순천향대학교 부속 서울병원,"건강,의료>종합병원",성형외과,성형외과,서울특별시 용산구 대사관로 59,서울특별시,용산구,대사관로,,https://www.youtube.com/@SCHTV,yt-support-solutions-kr@google.com,,,,,,naver
모차르트성형외과의원,"병원,의원>성형외과",성형외과,성형외과,서울특별시 용산구 한강대로 69 용산푸르지오써밋 업무동 7층,서울특별시,용산구,한강대로,,http://www.mozartps.co.kr,,,,,,,naver
연세메디노블의원,"병원,의원>피부과",성형외과,성형외과,"서울특별시 용산구 서빙고로 69 파크타워아파트 106동 1층 24, 26호",서울특별시,용산구,서빙고로,,https://youtube.com/medinobleclinic,yt-support-solutions-kr@google.com,임한석,,,,,naver
가톨릭대학교 은평성모병원,"건강,의료>종합병원",성형외과,성형외과,서울특별시 은평구 통일로 1021,서울특별시,은평구,통일로,,,,,,,,,naver
유드림의원,"병원,의원>피부과",성형외과,성형외과,서울특별시 은평구 통일로 856 제10층 제1018호,서울특별시,은평구,통일로,,http://www.udreamclinic.com/,,,,,,,naver
참본정형외과의원 은평점,"병원,의원>정형외과",성형외과,성형외과,서울특별시 은평구 은평로 170 상현빌딩 3층 305호,서울특별시,은평구,은평로,,http://www.charmbone.com,,,,,,,naver
미즈의원,"건강,의료>병원,의원",성형외과,성형외과,서울특별시 은평구 연서로 246 타워크리닉 4층,서울특별시,은평구,연서로,,http://www.mizslimclinic.co.kr,,국정용,,,,,naver
아이제일산부인과의원,"병원,의원>산부인과",성형외과,성형외과,서울특별시 은평구 서오릉로 81,서울특별시,은평구,서오릉로,,http://www.ijeilob.co.kr/,,,,,,,naver
세란병원,"건강,의료>종합병원",성형외과,성형외과,서울특별시 종로구 통일로 256 세란병원,서울특별시,종로구,통일로,,http://www.seran.co.kr/,,인사말,,,,,naver
아미나요양병원,"건강,의료>요양병원",성형외과,성형외과,서울특별시 종로구 경희궁길 26,서울특별시,종로구,경희궁길,,http://aminahp.com/,,,,,,,naver
종로연세의원,"병원,의원>피부과",성형외과,성형외과,서울특별시 종로구 종로 272 동대문종합시장 신관 7층,서울특별시,종로구,종로,,https://blog.naver.com/m52b28,,,,,,,naver
명동2호점 밴스의원,"병원,의원>피부과",성형외과,성형외과,서울특별시 중구 퇴계로 109 2431빌딩 5층,서울특별시,중구,퇴계로,,https://myeongdong2.vandsclinic.co.kr/?channel=4148,,,,,,,naver
밴스의원 명동,"병원,의원>피부과",성형외과,성형외과,서울특별시 중구 남대문로 90 세미콜론명동 11층,서울특별시,중구,남대문로,,https://myeongdong.vandsclinic.co.kr/?channel=4125,,,,,,,naver
아비쥬의원 명동,"병원,의원>피부과",성형외과,성형외과,서울특별시 중구 남대문로 78 타임워크빌딩 B1층,서울특별시,중구,남대문로,,https://blog.naver.com/abijou0,,,,,,,naver
서울특별시 서울의료원,"건강,의료>종합병원",성형외과,성형외과,서울특별시 중랑구 신내로 156 서울의료원,서울특별시,중랑구,신내로,,https://www.seoulmc.or.kr,,,,,,,naver
청담준의원,"병원,의원>피부과",성형외과,성형외과,서울특별시 중랑구 망우로 322 201~204호,서울특별시,중랑구,망우로,,http://cdjuneclinic.com/,,원장님,,,,,naver
선이비인후과의원,"병원,의원>이비인후과",성형외과,성형외과,서울특별시 중랑구 망우로 353 C동 3층 314호,서울특별시,중랑구,망우로,,https://blog.naver.com/sun-ent,,,,,,,naver
남정형외과의원,"병원,의원>정형외과",성형외과,성형외과,서울특별시 중랑구 용마산로 494 상아빌딩2층,서울특별시,중랑구,용마산로,,https://www.doctornam.com,dr_orthonam@naver.com,전화,,,,,naver
디에스타의원 수원광교,"병원,의원>피부과",성형외과,성형외과,경기도 수원시 영통구 도청로18번길 26 광교중앙역힐스테이트오피스텔상가 3층 326호~330호,경기도,수원시,영통구,,https://diesta.co.kr/,,시그니처,,,,,naver
뷰티온의원 수원망포점,"병원,의원>피부과",성형외과,성형외과,"경기도 수원시 영통구 덕영대로 1470 7층 701, 702호",경기도,수원시,영통구,,http://pf.kakao.com/_eIEHxj,,,,,,,naver
고은미인의원,"병원,의원>성형외과",성형외과,성형외과,경기도 수원시 영통구 봉영로 1612 보보스프라자 7층,경기도,수원시,영통구,,http://www.gounmiin.co.kr/,whryaos@naver.com,,,,,,naver
바른마디병원,"병원,의원>정형외과",성형외과,성형외과,경기도 성남시 중원구 광명로 330,경기도,성남시,중원구,,http://www.barunjoint.kr/,,장정민,,,,,naver
베일러연세이비인후과의원,"병원,의원>이비인후과",성형외과,성형외과,경기도 성남시 분당구 성남대로 385 분당클리닉 3층 부설 난청센터 2층,경기도,성남시,분당구,,http://www.bayloryonsei.com/,,,,,,,naver
사적인 아름다움 지유의원 일산점,"병원,의원>피부과",성형외과,성형외과,경기도 고양시 일산동구 정발산로 21 501호,경기도,고양시,일산동구,,https://ilsan.gu.clinic/kr,,,,,,,naver
미앤미의원 일산,"병원,의원>피부과",성형외과,성형외과,경기도 고양시 일산동구 정발산로 43-20 센트럴프라자 8층 미앤미의원 일산,경기도,고양시,일산동구,,http://is.mipretty.co.kr/,webtick@gmail.com,시술,,,,,naver
스킨딥의원,"병원,의원>피부과",성형외과,성형외과,경기도 용인시 수지구 성복2로 52 세호빌딩 2층,경기도,용인시,수지구,,https://skindeep.co.kr/,,,,,,,naver
초이스이비인후과의원,"병원,의원>이비인후과",성형외과,성형외과,경기도 용인시 수지구 신봉2로 2 센트랄500상가 145호,경기도,용인시,수지구,,https://blog.naver.com/yonginchoice,,,,,,,naver
루비의원 수지점,"병원,의원>피부과",성형외과,성형외과,경기도 용인시 수지구 고기로 437 4층,경기도,용인시,수지구,,https://rubyclinic-suji.com,,이미지,,,,,naver
수지베스트내과의원,"병원,의원>내과",성형외과,성형외과,경기도 용인시 수지구 풍덕천로 127 4층,경기도,용인시,수지구,,http://www.sujibestim.co.kr,,,,,,,naver
본이비인후과의원,"병원,의원>이비인후과",성형외과,성형외과,경기도 용인시 수지구 광교중앙로 320,경기도,용인시,수지구,,,,,,,,,naver
더피부과의원,"병원,의원>피부과",성형외과,성형외과,경기도 부천시 원미구 신흥로 226 4층,경기도,부천시,원미구,,http://t-skin.co.kr/,,,,,,,naver
포커스성형외과의원,"병원,의원>성형외과",성형외과,성형외과,경기도 부천시 원미구 길주로 284,경기도,부천시,원미구,,http://www.focusps.co.kr,,,,,,,naver
잇츠미의원 안산점,"병원,의원>피부과",성형외과,성형외과,경기도 안산시 단원구 고잔1길 7 석탑프라자 6층,경기도,안산시,단원구,,http://ans.its-me.co.kr/,content.itsme.clinic@gmail.com,최신학술,,,,,naver
닥터디자이너의원 안산,"병원,의원>피부과",성형외과,성형외과,경기도 안산시 단원구 고잔1길 33 봉산빌딩 3층,경기도,안산시,단원구,,https://drdclinic.co.kr/ansan/,,길보경,,,,,naver
의료법인 칠석의료재단 사랑의병원,"건강,의료>종합병원",성형외과,성형외과,경기도 안산시 상록구 예술광장로 69,경기도,안산시,상록구,,http://www.sarangmc.co.kr/,,인사말,,,,,naver
미앤미의원 안산,"병원,의원>피부과",성형외과,성형외과,경기도 안산시 단원구 고잔1길 7 3층 미앤미의원 안산,경기도,안산시,단원구,,http://as.mipretty.co.kr/,webtick@gmail.com,오원석,,,,,naver
포에버의원 안양,"병원,의원>피부과",성형외과,성형외과,경기도 안양시 동안구 시민대로 214 다운타운빌딩 302호,경기도,안양시,동안구,,https://ay.4-ever.co.kr,,,,,,,naver
톡스앤필의원 안양,"병원,의원>피부과",성형외과,성형외과,경기도 안양시 동안구 시민대로 202 에메랄드빌딩 12층 톡스앤필 안양,경기도,안양시,동안구,,http://www.toxnfill28.com,bbg@bbgnetworks.com,피부,,,,,naver
유앤아이의원 안양점,"병원,의원>피부과",성형외과,성형외과,경기도 안양시 동안구 시민대로 161 안양무역센터 3층,경기도,안양시,동안구,,https://www.ayuni114.co.kr/,mdvision@nate.com,김현준,,,,,naver
미앤미의원 범계,"병원,의원>피부과",성형외과,성형외과,경기도 안양시 동안구 시민대로 171 금강벤처텔 3층,경기도,안양시,동안구,,http://pc.branch.mimimi.co.kr/,webtick@gmail.com,김대호,,,,,naver
밴스의원 다산,"병원,의원>피부과",성형외과,성형외과,경기도 남양주시 다산중앙로146번길 22 3층,경기도,남양주시,다산중앙로146번길,,https://dasan.vandsclinic.co.kr/?channel=308&detailChannel=0&gChannel=0,,,,,,,naver
아쥬르의원 다산점,"병원,의원>성형외과",성형외과,성형외과,경기도 남양주시 다산순환로 158 다산안강럭스나인 2층 아쥬르의원,경기도,남양주시,다산순환로,,https://www.instagram.com/ajour_clinic/,,,,,,,naver
소화연의원,"병원,의원>피부과",성형외과,성형외과,"경기도 남양주시 다산중앙로 153 아이비플레이스상가 2층, 205호~207호",경기도,남양주시,다산중앙로,,http://shyclinic.co.kr,,이운섭입,,,,,naver
다산바른본정형외과의원,"병원,의원>정형외과",성형외과,성형외과,경기도 남양주시 다산중앙로123번길 9 로데오프라자 4층,경기도,남양주시,다산중앙로123번길,,http://dasan85bone.co.kr,,,,,,,naver
뷰티온의원 별내점,"병원,의원>피부과",성형외과,성형외과,"경기도 남양주시 별내중앙로 24 이레타워 10층(1002호, 1003호)",경기도,남양주시,별내중앙로,,https://byeolnae.beautyon.co.kr/,beautyonmd@gmail.com,박수진,,,,,naver
삼성로즈산부인과의원,"병원,의원>산부인과",성형외과,성형외과,경기도 화성시 효행구 봉담읍 상리2길 51 토마토메티컬 602호,경기도,화성시,효행구,,http://www.samsungrose.com,,,,,,,naver
봉담튼튼정형외과의원,"병원,의원>정형외과",성형외과,성형외과,경기도 화성시 효행구 봉담읍 동화길 81-10 상도프라자 5층,경기도,화성시,효행구,,http://bongdamtntn.blogspot.com/,,,,,,,naver
봉담삼육오웰의원,"건강,의료>병원,의원",성형외과,성형외과,"경기도 화성시 효행구 봉담읍 와우로 24 도원프라자 A동 301, 302호",경기도,화성시,효행구,,https://blog.naver.com/bongdam365well,,,,,,,naver
김남윤통증의학과의원,"병원,의원>마취통증의학과",성형외과,성형외과,"경기도 화성시 효행구 봉담읍 동화길 85 이원타워 6층 601, 602호",경기도,화성시,효행구,,,,,,,,,naver
뷰티온의원 평택고덕점,"병원,의원>피부과",성형외과,성형외과,경기도 평택시 고덕중앙로 218 우성메디컬센터 5층 507호~512호,경기도,평택시,고덕중앙로,,https://pyeongtaek.beautyon.co.kr/,beautyonmd@gmail.com,김찬우,,,,,naver
톡스앤필의원 평택점,"병원,의원>피부과",성형외과,성형외과,경기도 평택시 중앙2로 16 셀럽프라자 5층,경기도,평택시,중앙2로,,http://www.toxnfill31.com,bbg@bbgnetworks.com,피부,,,,,naver
