hospital_name,institution_type,specialty,departments,address,sido,sigungu,dong,phone,website,email,representative,bed_count,doctor_count,established_date,ykiho
청담잇츠미의원,의원,,,"서울특별시 강남구 선릉로157길 14, 한주빌딩 3층 4층 (신사동)",서울,강남구,신사동,02-515-0555,http://itsme1.kr/,content.itsme.clinic@gmail.com,,0,1,20251215,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxMTkxIzIxIyQxIyQ1IyQ4MiQzNjE0ODEjNDEjJDEjJDgjJDgz
청담제이더마의원,의원,,,"서울특별시 강남구 압구정로 434, 3층 (청담동)",서울,강남구,청담동,02-516-9855,https://www.youtube.com/channel/UCvdl07M6P1SLS1JepQEdVtw,yt-support-solutions-kr@google.com,,0,1,20190909,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxOTYxIzIxIyQxIyQ5IyQxMyQyNjEwMDIjNDEjJDEjJDgjJDgz
청담쥬넥스피부과의원,의원,,,"서울특별시 강남구 도산대로 435, 삼이빌딩 3층일부,4층 (청담동)",서울,강남구,청담동,549-0025,https://www.jeunexclinic.com,jeunex.ch@gmail.com,,0,3,20071114,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxMzUxIzQxIyQxIyQ3IyQ4MiQzNjE4MzIjNDEjJDEjJDQjJDgz
청담지온유의원,의원,,,"서울특별시 강남구 학동로 338, 2층 (논현동, 강남파라곤)",서울,강남구,논현동,02-545-9402,https://www.youtube.com/@dr_ji_on,yt-support-solutions-kr@google.com,일상,0,1,20230718,JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxOTYxIzExIyQxIyQzIyQ5MiQzNjEwMDIjNjEjJDEjJDQjJDgz
청담퍼스널의원,의원,,,"서울특별시 강남구 선릉로 749, 은산빌딩 5층 (논현동)",서울,강남구,논현동,02-514-1118,http://www.cdpsnclinic.co.kr/,cdpsnclinic@gmaill.com,원장과의,0,1,20240503,JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxOTYxIzMxIyQxIyQzIyQ3OSQyNjEyMjIjNDEjJDEjJDgjJDgz
청량힐정형외과의원,의원,,,"서울특별시 동대문구 홍릉로 3, 2층 (청량리동)",서울,동대문구,청량리동,02-967-7588,https://청량힐정형외과.com,heal2022@naver.com,엄상화,0,1,20220421,JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxMzUxIzIxIyQxIyQ5IyQ4MiQzNjE0ODEjNDEjJDEjJDQjJDgz
최윤영내과의원,의원,,,"서울특별시 강북구 삼양로 309, 미성빌딩 2,3층 (수유동)",서울,강북구,수유동,02-982-7575,http://www.herdoctor.co.kr/,angelcyy@naver.com,,0,2,20090209,JDQ4MTg4MSM1MSMkMiMkMCMkMDAkNTgxMzUxIzUxIyQxIyQ1IyQ2MiQyNjE0ODEjNDEjJDEjJDgjJDgz
최윤영산부인과의원,의원,,,"서울특별시 은평구 통일로 731, (대조동)",서울,은평구,대조동,02-382-0220,http://www.herdoctor.co.kr/,angelcyy@naver.com,,0,1,20060327,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxMTkxIzMxIyQxIyQ3IyQ4OSQyNjEwMDIjODEjJDEjJDYjJDgz
치유성형외과의원,의원,,,"서울특별시 강남구 도산대로 110, 케이비엘 센터 9층 (논현동)",서울,강남구,논현동,0507-1387-1141,http://chiups.com,contactus@k-cent.com,약력,0,3,20170929,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzIxIyQyIyQxIyQwMCQyNjE0ODEjNTEjJDEjJDIjJDgz
카라멜성형외과의원,의원,,,"서울특별시 서초구 강남대로 557, 성한빌딩 10층 (잠원동)",서울,서초구,잠원동,02-543-6010,http://www.eightps.com,help@anybuild.co.kr,상담,0,1,20180523,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxMTkxIzExIyQxIyQ3IyQ5OSQ0NjE0ODEjNTEjJDEjJDYjJDgz
케이셀의원,의원,,,"서울특별시 서초구 서초대로77길 3, 아라타워 201,202,203,204,209,213,214호 (서초동)",서울,서초구,서초동,,http://kcellclinic.co.kr/,hosting@gabia.com,,0,2,20230804,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxMzUxIzUxIyQxIyQxIyQ4OSQzNjEwMDIjNjEjJDEjJDQjJDgz
코넬비뇨의학과의원,의원,,,"서울특별시 광진구 천호대로 559, 아스하임 4층 2호 (중곡동)",서울,광진구,중곡동,02-468-8119,http://www.conel.co.kr,elcid707@naver.com,,0,1,20160516,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxMzUxIzExIyQxIyQzIyQ4MiQyNjEyMjIjNjEjJDEjJDgjJDgz
코앤유의원,의원,,,"서울특별시 강서구 공항대로 32, (공항동)",서울,강서구,공항동,02-2661-0567,http://www.conyou.co.kr,beautydr@hotmail.com,하현철,0,1,20040628,JDQ4MTg4MSM1MSMkMiMkMCMkMDAkNDgxNzAyIzUxIyQxIyQ1IyQ5MiQzNjE4MzIjNjEjJDEjJDAjJDgz
코헨의원,의원,,,"서울특별시 강남구 테헤란로87길 13, 서영빌딩 201호 (삼성동)",서울,강남구,삼성동,02-568-2580,http://www.cohenclinic.co.kr/,cohen@naver.com,박귀호,0,1,20040806,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxOTYxIzUxIyQxIyQ1IyQ3OSQyNjEyMjIjNTEjJDEjJDYjJDgz
콜나움의원,의원,,,"서울특별시 강남구 강남대로 378, 준빌딩 8층 (역삼동)",서울,강남구,역삼동,02-562-1374,http://collnaum.co.kr/,collnaum1@gmail.com,이신,0,1,20240326,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxMzUxIzIxIyQxIyQ1IyQ5MiQzNjEwMDIjNzEjJDEjJDgjJDgz
큐디의원,의원,,,"서울특별시 강남구 강남대로 502, 서희빌딩 3층 (논현동)",서울,강남구,논현동,02-514-1650,https://qdclinic.co.kr/,qdclinic@naver.com,홍사혁,0,1,20250929,JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxMTkxIzIxIyQxIyQ1IyQxMyQyNjEyMjIjNDEjJDEjJDQjJDgz
클래시성형외과의원,의원,,,"서울특별시 서초구 서초대로77길 24, 12층 (서초동)",서울,서초구,서초동,02-545-2115,https://youtube.com/@classy_ps_12?si=VwTgQCdX-b85A0Oo,yt-support-solutions-kr@google.com,,0,1,20160607,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxNzAyIzMxIyQxIyQ3IyQ3MiQzNjEwMDIjODEjJDEjJDIjJDgz
클럽미즈라미체의원,의원,,,"서울특별시 송파구 백제고분로7길 14, 태원빌딩 (잠실동)",서울,송파구,잠실동,02-422-9888,http://www.lamiche.co.kr,support@dable.io,추천,0,15,20021119,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxOTYxIzIxIyQxIyQxIyQ4MiQyNjEwMDIjNjEjJDEjJDAjJDgz
클리니크후즈후의원,의원,,,"서울특별시 강남구 선릉로 842, 3~6층 (청담동)",서울,강남구,청담동,02-1588-7536,http://www.snusinsa.co.kr,hosting@gabia.com,,0,4,20080711,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxOTYxIzMxIyQxIyQ3IyQwMyQ0NjEwMDIjNDEjJDEjJDgjJDgz
클린앤미피부과의원,의원,,,"서울특별시 마포구 월드컵북로 347, 6층 (상암동, 상암메디칼빌딩)",서울,마포구,상암동,02-307-3375,http://www.cleannmi.co.kr,iyou0311@naver.com,,0,1,20110224,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxOTYxIzExIyQxIyQ3IyQ4MiQzNjEwMDIjNTEjJDEjJDIjJDgz
클린업피부과의원,의원,,,"서울특별시 영등포구 영중로 35, 3층 (영등포동4가, 삼경빌딩)",서울,영등포구,영등포동4가,02-2634-7588,http://www.upskinnw.co.kr/,promotion@cunetwork.co.kr,,0,1,20011207,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxOTYxIzQxIyQxIyQ3IyQ5OSQzNjE0ODEjNDEjJDEjJDgjJDgz
클린업피부과의원,의원,,,"서울특별시 서초구 강남대로 429, 10층 (서초동, 유창빌딩)",서울,서초구,서초동,02-561-0007,http://www.upskin.co.kr,promotion@cunetwork.co.kr,,0,1,20130305,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxMTkxIzMxIyQxIyQzIyQ4MiQ0NjEwMDIjNjEjJDEjJDAjJDgz
클린업피부과의원,의원,,,"서울특별시 강남구 선릉로 832, 2층 (청담동, 소나무빌딩)",서울,강남구,청담동,512-7582,http://www.upskin.co.kr,promotion@cunetwork.co.kr,,0,1,20080402,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxMzUxIzExIyQxIyQ3IyQ2MiQyNjE0ODEjNDEjJDEjJDgjJDgz
클린업피부과의원,의원,,,"서울특별시 노원구 노해로 451, 청산빌딩 4층 (상계동)",서울,노원구,상계동,02-556-9070,http://www.upskinnw.co.kr/,promotion@cunetwork.co.kr,,0,1,20040626,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxMTkxIzUxIyQxIyQxIyQ3OSQzNjEwMDIjODEjJDEjJDYjJDgz
클린유의원,의원,,,"서울특별시 강남구 압구정로 162, 501,502호 (신사동)",서울,강남구,신사동,542-0090,http://cleanuclinic.co.kr,hosting@gabia.com,,0,1,20160106,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxOTYxIzIxIyQyIyQ5IyQwMCQ0NjEwMDIjNDEjJDEjJDgjJDgz
키올의원,의원,,,"서울특별시 서초구 강남대로101길 11, 태양빌딩 3층 (잠원동)",서울,서초구,잠원동,,https://kyol.world,"18d2f96d279149989b95faf0a4b41882@sentry-next.wixpress.com, 463991d7bca24f02a0baf16f9e6eda73@sentry.wixpress.com, 5d1795a2db124a268f1e1bd88f503500@sentry.wixpress.com, 605a7baede844d278b89dc95ae0a9123@sentry-next.wixpress.com, 78f7996315bc402f9dcb8a2f974b82d1@sentry.wixpress.com, 8c4075d5481d476e945486754f783364@sentry.io, 8eb368c655b84e029ed79ad7a5c1718e@sentry.wixpress.com, 9a65e97ebe8141fca0c4fd686f70996b@sentry.wixpress.com, c183baa23371454f99f417f6616b724d@sentry.wixpress.com, dd0a55ccb8124b9c9d938e3acf41f8aa@sentry.wixpress.com, kyolseoul.reserve@gmail.com",,0,1,20250715,JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxMTkxIzIxIyQxIyQxIyQxMyQzNjE4MzIjNjEjJDEjJDAjJDgz
타겟성형외과의원,의원,,,"서울특별시 강남구 도산대로 104, 1st Avenue 6층 (논현동)",서울,강남구,논현동,02-545-0345,https://www.targetprs.com/,targetps@kakao.com,,0,1,20241010,JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxOTYxIzQxIyQxIyQ3IyQ5MiQzNjEyMjIjODEjJDEjJDIjJDgz
타임리스피부과의원,의원,,,"서울특별시 서대문구 신촌로33길 16, 2층 (북아현동)",서울,서대문구,북아현동,02-365-0077,http://www.tlkyodae.com,"timeless1034@gmail.com, tlskin@naver.com",,0,2,20150302,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxMTkxIzUxIyQxIyQ1IyQ2MiQyNjEwMDIjNDEjJDEjJDgjJDgz
타임리스피부과의원,의원,,,"서울특별시 강남구 남부순환로 2806, 군인공제회관,2층 (도곡동)",서울,강남구,도곡동,02-2135-7960,http://www.tlkyodae.com,"timeless1034@gmail.com, tlskin@naver.com",,0,2,20180206,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzIxIyQxIyQ1IyQwMyQzNjEyMjIjNjEjJDEjJDAjJDgz
타임리스피부과의원,의원,,,"서울특별시 강동구 고덕로 385, 고덕그라시움아파트(상가4동) 4층 401~407호 (고덕동)",서울,강동구,고덕동,02-441-7008,http://www.tlkyodae.com,"timeless1034@gmail.com, tlskin@naver.com",,0,2,20191210,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxOTYxIzIxIyQyIyQxIyQwMCQzNjE4MzIjNjEjJDEjJDQjJDgz
타임리스피부과의원,의원,,,"서울특별시 서초구 서초중앙로 130, 3층 (서초동)",서울,서초구,서초동,02-587-6883,http://www.tlkyodae.com,"timeless1034@gmail.com, tlskin@naver.com",,0,1,20210622,JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxMzUxIzExIyQxIyQzIyQ4OSQzNjEwMDIjNjEjJDEjJDgjJDgz
타임리턴의원,의원,,,"서울특별시 영등포구 여의나루로 71, 동화빌딩 101, 별관 305호 (여의도동)",서울,영등포구,여의도동,02-6956-1661,http://timereturnclinic.com,timereturn@naver.com,칼럼,0,1,20210303,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxOTYxIzUxIyQxIyQxIyQ2MiQyNjEyMjIjNDEjJDEjJDQjJDgz
타토아의원,의원,,,"서울특별시 강남구 강남대로 624, 2층 (신사동, ICT타워)",서울,강남구,신사동,02-542-0222,https://tatoanw.co.kr,tatoanw@naver.com,신상우,0,1,20110413,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxNzAyIzQxIyQxIyQ3IyQ5OSQzNjE0ODEjNjEjJDEjJDAjJDgz
타토아의원,의원,,,"서울특별시 노원구 노해로 485, 금정빌딩 5층,6층 (상계동)",서울,노원구,상계동,02-,https://tatoanw.co.kr,tatoanw@naver.com,신상우,0,1,20250520,JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxMTkxIzExIyQxIyQ3IyQxMyQzNjE0ODEjNTEjJDEjJDYjJDgz
탐의원,의원,,,"서울특별시 강남구 도산대로57길 6, 지하1,지상2층 (청담동)",서울,강남구,청담동,3444-5975,http://www.tamclinic.co.kr/,tamgun@naver.com,권혜석,0,1,20090123,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxMzUxIzIxIyQxIyQ1IyQ4MiQzNjE0ODEjNDEjJDEjJDQjJDgz
태미안 의원,의원,,,"서울특별시 중랑구 망우로 305, 7층 (상봉동, 거암빌딩)",서울,중랑구,상봉동,02-529-2871,http://taemian.co.kr/,wjddufkk10@naver.com,,0,1,20140702,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxMTkxIzMxIyQxIyQ3IyQ5MiQyNjEyMjIjNTEjJDEjJDIjJDgz
테크필피부과의원,의원,,,"서울특별시 강남구 삼성로 212, (대치동, 은마상가 B-201호)",서울,강남구,대치동,02-568-7175,http://www.hayans.com/,lbqfzscq@163.com,,0,1,20020817,JDQ4MTg4MSM1MSMkMiMkMCMkMDAkMzgxNzAyIzMxIyQxIyQzIyQ3OSQzNjE0ODEjNDEjJDEjJDgjJDgz
톡스앤필의원,의원,,,"서울특별시 서초구 강남대로 415, 대동빌딩 10, 11층 (서초동)",서울,서초구,서초동,534-4842,http://www.blsclinic.com,bbg@bbgnetworks.com,이동진,0,8,20100910,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxNzAyIzIxIyQxIyQ5IyQwMyQzNjE0ODEjNzEjJDEjJDgjJDgz
톡스앤필의원,의원,,,"서울특별시 강동구 천호대로157길 14, 나비빌딩 14층 (천호동)",서울,강동구,천호동,02-473-9599,http://www.toxnfill10.com/,bbg@bbgnetworks.com,피부,0,4,20121030,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxMTkxIzIxIyQxIyQxIyQ5MiQzNjE4MzIjODEjJDEjJDIjJDgz
톡스앤필의원,의원,,,"서울특별시 송파구 송파대로 167, B동 310호 (문정동, 문정역테라타워)",서울,송파구,문정동,02-2054-8540,http://www.toxnfill10.com/,bbg@bbgnetworks.com,피부,0,1,20170824,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzIxIyQyIyQxIyQwMCQyNjEyMjIjODEjJDEjJDYjJDgz
톡스앤필의원,의원,,,"서울특별시 관악구 봉천로 488, 9층 (봉천동, 서호빌딩)",서울,관악구,봉천동,02-873-7979,http://www.toxnfill10.com/,bbg@bbgnetworks.com,피부,0,1,20151207,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzUxIyQxIyQxIyQ4OSQzNjE0ODEjODEjJDEjJDYjJDgz
톡스앤필의원명동점,의원,,,"서울특별시 중구 남대문로 84, 8층 (남대문로2가)",서울,중구,남대문로2가,02-318-5113,http://www.toxnfill35.com/,bbg@bbgnetworks.com,피부,0,1,20181030,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzQxIyQxIyQ3IyQ4OSQyNjEwMDIjODEjJDEjJDIjJDgz
트리옹프닥터의원,의원,,,"서울특별시 중구 명동9길 16, 명동센트럴빌딩 2층 (명동1가)",서울,중구,명동1가,02-6237-7771,http://www.triomphedr.com,triomphedr@naver.com,박정원,0,2,20241120,JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxOTYxIzUxIyQxIyQxIyQ4MiQzNjEwMDIjODEjJDEjJDYjJDgz
티아이피재활의학과의원,의원,,,"서울특별시 용산구 이촌로64길 24, (이촌동)",서울,용산구,이촌동,02-6959-8228,http://tipclinic.co.kr/,tipclinic@naver.com,나효진,0,1,20150624,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxNzAyIzExIyQxIyQzIyQxMyQzNjE0ODEjNDEjJDEjJDgjJDgz
티제이성형외과의원,의원,,,"서울특별시 강남구 강남대로 606, 403,405호 (논현동, 삼주빌딩)",서울,강남구,논현동,0507-1445-4569,http://www.tjps.co.kr/,hosting@gabia.com,,0,1,20170824,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzExIyQxIyQ3IyQ5MiQzNjE4MzIjNTEjJDEjJDIjJDgz
티티성형외과의원,의원,,,"서울특별시 강남구 강남대로 492, 한맥빌딩 14층 (논현동)",서울,강남구,논현동,02-6953-7566,http://ttps.kr,ttps22@naver.com,,0,1,20220325,JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxMzUxIzIxIyQxIyQ5IyQ3OSQzNjE4MzIjNDEjJDEjJDgjJDgz
파스칼의원,의원,,,"서울특별시 강남구 도산대로 157, 신웅타워2 3,4층일부,5층 (신사동)",서울,강남구,신사동,02-2135-1406,https://www.youtube.com/@성형의신파스칼,yt-support-solutions-kr@google.com,,0,2,20250305,JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxMTkxIzMxIyQyIyQ3IyQwMCQ0NjEwMDIjNTEjJDEjJDIjJDgz
파인드피부과의원,의원,,,"서울특별시 강남구 논현로 820, 제이씨빌딩 5층 (신사동)",서울,강남구,신사동,02-511-6004,http://www.pindderma.com/,webtick@gmail.com,,0,1,20220923,JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxMzUxIzQxIyQxIyQ3IyQ5OSQyNjEyMjIjNTEjJDEjJDYjJDgz
팽팽의원,의원,,,"서울특별시 강남구 도산대로 121, YK타워 12층, 13층 (신사동)",서울,강남구,신사동,1600-3300,https://booking.naver.com/booking/13/bizes/867219,pangpangclinic@naver.com,,0,4,20241014,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxNzAyIzUxIyQxIyQ1IyQwMyQyNjE0ODEjNjEjJDEjJDgjJDgz
퍼플의원,의원,,,"서울특별시 송파구 백제고분로 91, LK 빌딩 3층 (잠실동)",서울,송파구,잠실동,02-421-0613,https://www.purpleclinic.co.kr/,purpleclinic@naver.com,직접시술,0,1,20200414,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxOTYxIzIxIyQyIyQ5IyQwMCQyNjEwMDIjODEjJDEjJDYjJDgz
포레성형외과의원,의원,,,"서울특별시 강남구 강남대로 480, 10층 (논현동)",서울,강남구,논현동,02-540-0188,https://faureps.com/,yt-support-solutions-kr@google.com,김민영입,0,1,20240620,JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxOTYxIzMxIyQxIyQzIyQwMyQyNjE0ODEjNTEjJDEjJDYjJDgz
포레웰의원,의원,,,"서울특별시 강남구 도곡로 319, 3층 (역삼동)",서울,강남구,역삼동,02-6013-0079,https://talk.naver.com/profile/c/forewellclinic,helpcustomer@naver.com,,0,1,20250311,JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxMTkxIzExIyQxIyQzIyQ2MiQyNjEyMjIjNjEjJDEjJDAjJDgz
포레피부과의원,의원,,,"서울특별시 강남구 선릉로153길 12, 13층 (신사동)",서울,강남구,신사동,02-2294-4888,https://youtube.com/@drleehaeun,"foretskin@naver.com, yt-support-solutions-kr@google.com",옥수동피,0,2,20180723,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzMxIyQxIyQ3IyQ5OSQzNjE4MzIjODEjJDEjJDIjJDgz
포에버(FOREVER)의원,의원,,,"서울특별시 마포구 마포대로 92, (도화동)",서울,마포구,도화동,02-1600-8345,https://hd.4everclinic.com,hd@4-ever.co.kr,,0,1,20110926,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxOTYxIzIxIyQxIyQ5IyQ4MiQzNjEyMjIjNDEjJDEjJDQjJDgz
포에버의원,의원,,,"서울특별시 서대문구 통일로 464, 홍제빌딩 2층 (홍제동)",서울,서대문구,홍제동,1600-8349,https://www.youtube.com/@영한닥터,yt-support-solutions-kr@google.com,,0,1,20110926,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxNzAyIzExIyQxIyQzIyQwMyQzNjE0ODEjNTEjJDEjJDYjJDgz
포에버의원,의원,,,"서울특별시 강동구 올림픽로 622, 케이디빌딩 6층 (성내동)",서울,강동구,성내동,02-6951-0088,https://www.youtube.com/@영한닥터,yt-support-solutions-kr@google.com,,0,1,20180105,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxNzAyIzIxIyQxIyQ5IyQ3OSQzNjEyMjIjNzEjJDEjJDgjJDgz
포에버의원,의원,,,"서울특별시 강서구 양천로 476, 금부빌딩 4층 406호 (등촌동)",서울,강서구,등촌동,02-1577-8350,https://www.youtube.com/@영한닥터,yt-support-solutions-kr@google.com,,0,2,20110812,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzExIyQxIyQ3IyQwMyQzNjE4MzIjNDEjJDEjJDQjJDgz
포에버의원,의원,,,"서울특별시 강남구 압구정로 444, 6층 (청담동)",서울,강남구,청담동,02-518-7705,https://www.youtube.com/@영한닥터,yt-support-solutions-kr@google.com,,0,1,20250117,JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxOTYxIzUxIyQxIyQ1IyQ3MiQzNjEyMjIjNjEjJDEjJDgjJDgz
포인트업의원,의원,,,"서울특별시 강남구 논현로 837, 원방빌딩 2층 (신사동)",서울,강남구,신사동,02-3446-9544,http://www.pointupclinic.co.kr,pointupclinic@naver.com,,0,2,20200728,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxOTYxIzMxIyQxIyQzIyQ3MiQzNjE4MzIjODEjJDEjJDYjJDgz
포헤어의원,의원,,,"서울특별시 강남구 논현로 857, A857 2층 (신사동)",서울,강남구,신사동,02-542-0424,https://www.forhair.co.kr,forhairgroup@gmail.com,권오성,0,3,20150504,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxMTkxIzMxIyQxIyQ3IyQ5MiQ0NjE0ODEjNDEjJDEjJDgjJDgz
풀페이스의원,의원,,,"서울특별시 마포구 양화로 164, 유림빌딩 10층 (동교동)",서울,마포구,동교동,02-332-2648,http://fullface.co.kr/,"_fullfaceclinickr@gmail.com, woodnote@gmail.com",김경선,0,1,20190415,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzUxIyQxIyQ1IyQ3MiQ0NjEwMDIjNjEjJDEjJDQjJDgz
프라이빗성형외과의원,의원,,,"서울특별시 강남구 강남대로 606, 삼주빌딩 9층 (논현동)",서울,강남구,논현동,02-545-9979,http://privateps.co.kr,hosting@gabia.com,,0,2,20200921,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxNzAyIzExIyQxIyQ3IyQ3OSQzNjE4MzIjNjEjJDEjJDgjJDgz
프레쉬홍닥터의원,의원,,,"서울특별시 강남구 도산대로 165, 3층 (신사동, 도산대로23길 165, 3층 (신사동, 도산대로23길 6-6, 6층)",서울,강남구,신사동,02-3446-5512,https://youtube.com/@freshps,yt-support-solutions-kr@google.com,홍종현입,0,1,20111220,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxOTYxIzMxIyQxIyQ3IyQ5OSQzNjE0ODEjNzEjJDEjJDgjJDgz
프리마피부과의원,의원,,,"서울특별시 강서구 화곡로 157, 301, 302호 (화곡동)",서울,강서구,화곡동,2607-7574,https://www.primaderma.co.kr,webtick@gmail.com,블로그,0,4,20110112,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxOTYxIzExIyQxIyQ3IyQ4OSQzNjE0ODEjODEjJDEjJDIjJDgz
프리미엘의원,의원,,,"서울특별시 마포구 월드컵북로54길 25, 상암DMC푸르지오시티, S-City 203~204호 (상암동)",서울,마포구,상암동,02-6384-7070,https://primielclinic.co.kr,email@example.com,여원장의,0,1,20190917,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxOTYxIzExIyQxIyQ3IyQ2MiQyNjEwMDIjNzEjJDEjJDgjJDgz
프리미엘의원,의원,,,"서울특별시 종로구 새문안로3길 15, 동원빌딩 2층 (당주동)",서울,종로구,당주동,02-6952-0277,https://primielclinic.co.kr,email@example.com,여원장의,0,1,20201020,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxOTYxIzMxIyQxIyQ3IyQ4MiQ0NjEwMDIjODEjJDEjJDYjJDgz
프리미의원,의원,,,"서울특별시 성동구 성수일로 52, 3층 (성수동2가)",서울,성동구,성수동2가,070-5029-5131,https://primiclinic.com/,primiclinic@gmail.com,원대한,0,2,20241017,JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxOTYxIzQxIyQxIyQ3IyQxMyQyNjE4MzIjODEjJDEjJDIjJDgz
플래티넘의원,의원,,,"서울특별시 서초구 강남대로 589, 멀버리힐스 1동 5층 501, 502호 (잠원동)",서울,서초구,잠원동,02-516-3570,https://bit.ly/3IGIG25,c2f3682ab76b520a22a12ad8978f0e9b@techlist.com,칼럼,0,2,20220523,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxOTYxIzUxIyQxIyQ1IyQ3MiQzNjE0ODEjODEjJDEjJDIjJDgz
플레이트의원,의원,,,"서울특별시 강남구 도곡로99길 31, 1층일부,2층일부층 (대치동)",서울,강남구,대치동,02-2039-7863,https://clinicplate.com/,kihofood@naver.com,,0,2,20170410,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzExIyQxIyQzIyQ3OSQyNjEyMjIjNjEjJDEjJDAjJDgz
플렉스피부과의원,의원,,,"서울특별시 강남구 선릉로 830, 공신진흥빌딩 7층 (청담동)",서울,강남구,청담동,02-517-0912,http://flexskin.co.kr,team@madeinreal.com,,0,1,20210608,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxNzAyIzUxIyQxIyQxIyQ5MiQzNjE4MzIjNDEjJDEjJDgjJDgz
피그마리온의원,의원,,,"서울특별시 강남구 삼성로 766, 유림빌딩 5층 (청담동)",서울,강남구,청담동,02-556-6308,http://pygmalion2020.com/,lovechannel99@hanmail.net,,0,2,20170104,JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxMzUxIzUxIyQxIyQxIyQ4OSQzNjEyMjIjNjEjJDEjJDQjJDgz
