이메일 주소,이름,지역,진료과목,전화번호,웹사이트
psseosw@naver.com,서상우성형외과의원,서울 강남구,,02-512-5753,http://www.drseosw.com/
info@paqson.com,서초 바른빛안과의원,서울 서초구,,02-6243-2000,https://barunbiteye.com
seoljyps@naver.com,설재윤성형외과의원,서울 강남구,,02-3442-7788,https://www.seoljaeyoon.co.kr
sungpumps@naver.com,성품성형외과의원,서울 서초구,,02-549-0077,https://sungpumps.com
cellupps@gmail.com,셀업성형외과의원,서울 강남구,,02-549-7900,https://www.cellup-ps.com/
sisun.pr@gmail.com,시선성형외과의원,서울 서초구,,02-595-7780,http://www.sisunps.com/
imips@naver.com,아이미김성민성형외과의원,서울 강남구,,02-549-0652,http://www.imiksm.co.kr/
icontactprs@naver.com,아이컨텍성형외과의원,서울 서초구,,02-534-7744,http://www.icontactprs.com/
beauty@asps.co.kr,압구정서울성형외과의원,서울 강남구,,02-547-5100,http://asps.co.kr
info@nups.co.kr,엔유성형외과의원,서울 은평구,,02-359-0120,https://www.nuplasticsurgery.com
mkclinic@mk-clinic.co.kr,엠케이성형외과의원,서울 강남구,,545-2299,http://www.mk-clinic.co.kr/
ysbonent@gmail.com,연세본이비인후과의원,서울 은평구,,02-6398-2331,https://www.ysbonent.com/
ysenb@naver.com,연세이앤비성형외과의원,서울 강남구,,02-514-2252,http://www.ysenb.co.kr/
lee@yejinps.co.kr,예진성형외과의원,서울 강남구,,02-514-9700,http://www.yejinps.co.kr
omprs3332@gmail.com,오엠성형외과의원,서울 서초구,,02-541-3332,http://www.omprs.com/
omps0201@naver.com,오엠성형외과의원,서울 서초구,,02-541-3332,http://www.omprs.com/
operaps@naver.com,오페라성형외과의원,서울 서초구,,564-4300,http://www.operasurgery.co.kr
oliveclinic@naver.com,올리브성형외과의원,서울 강남구,,02-516-3323,http://www.oliveclinic.com/
uvom@uvom.com,유봄성형외과의원,서울 강남구,,02-545-3700,http://www.uvom.com/
ueprs@naver.com,유이성형외과의원,서울 강남구,,02-516-6160,http://www.ueprs.com/
retrodb@icloud.com,유재욱재활의학과의원,서울 강남구,,02-514-4375,http://www.prolo.kr
1942yesps@naver.com,윤은성성형외과의원,서울 강남구,,02-518-2380,http://www.dryesamen.com
jin1748@naver.com,이진호성형외과의원,서울 서초구,,02-552-4999,http://www.e-jinho.com
manlee123@naver.com,이희문성형외과의원,서울 강남구,,02-518-6555,http://www.eyemagic.co.kr/
ittemps@ittemps.kr,잇템성형외과의원,서울 강남구,,0507-1469-9334,http://www.ittemps.kr?src=text&kw=0001D6
jwbeauty.m2@gmail.com,제이더블유(JW)정원성형외과의원,서울 강남구,,541-5114,http://www.jwbeauty.com
jewelryps2010@gmail.com,쥬얼리성형외과의원,서울 강남구,,0507-1438-2711,http://www.jewelryps.kr/
puregold@1stbutton.com,첫단추의원,서울 서초구,,02-518-3800,http://www.1stbutton.com
cjcosmetic@gmail.com,청담씨제이성형외과의원,서울 강남구,,02-3446-0018,http://www.cjcosmetic.com
md.care@hanmail.net,청담지움성형외과의원,서울 강남구,,02-578-8275,http://eazium.co.kr
hskimmdcara@naver.com,카라성형외과의원,서울 강남구,,02-516-8095,http://kimhyunsoo.co.kr/
comfortps@naver.com,컴포트성형외과의원,서울 강남구,,02-557-0775,http://www.comfortps.co.kr/
kowon@kowonps.com,코원성형외과의원,서울 강남구,,02-6242-7080,https://kowonps.com/
cocoblue@cocoline.co.kr,코코라인의원,서울 강남구,,02-540-2500,https://www.cocoline.co.kr/
cocoi5675@naver.com,코코아이성형외과의원,서울 강서구,,02-2661-5675,http://www.cocoi.co.kr
topclassprs1@gmail.com,탑클래스성형외과의원,서울 강남구,,02-567-3456,http://www.topps.co.kr/
tailor@tailorps.com,테일러성형외과의원,서울 강남구,,02-543-7020,http://tailorps.com
tiana@naver.com,티아나성형외과의원,서울 강남구,,02-552-7744,https://www.tiana.co.kr
help@tsprs.com,티에스성형외과의원,서울 강남구,,02-512-7580,http://www.tsprs.com/
topsurgery21@naver.com,티오피성형외과의원,서울 서초구,,02-545-8700,http://www.topsurgery.co.kr/
patimajo@naver.com,파티마의원,서울 영등포구,,02-2632-4082,https://파티마성형외과.com
profile_ps@naver.com,프로필성형외과의원,서울 강남구,,542-2500,https://youtube.com/@changeon
plannerps@naver.com,플래너성형외과의원,서울 서초구,,02-599-1777,http://www.plannerps.com/
hivom84@gmail.com,하이봄성형외과의원,서울 서초구,,02-512-3322,https://highvom.com/
hersheps@hanmail.net,허쉬성형외과의원,서울 강남구,,546-9400,http://www.hershe9.co.kr
bomgaeul@gmail.com,홍성철성형외과의원,서울 강남구,,542-2434,http://www.hairgraft.co.kr
hse6026@daum.net,홍승업성형외과의원,서울 강남구,,730-7320,http://www.drhongps.com/
hse6026@hanmail.net,홍승업성형외과의원,서울 강남구,,730-7320,http://www.drhongps.com/
sahtre@naver.com,삼육서울병원,서울 동대문구,,02-2244-0191,http://www.symcs.co.kr
symcirb@naver.com,삼육서울병원,서울 동대문구,,02-2244-0191,http://www.symcs.co.kr
krc301@redcross.or.kr,서울적십자병원,서울 종로구,,02-2002-8000,https://www.rch.or.kr/web/rchseoul/main/
master@rch.or.kr,서울적십자병원,서울 종로구,,02-2002-8000,https://www.rch.or.kr/web/rchseoul/main/
insa@hanilmed.net,의료법인한전의료재단 한일병원,서울 도봉구,,02-901-3114,http://www.kepcomedi.co.kr
swer@paik.ac.kr,인제대학교 상계백병원,서울 노원구,,02-950-1114,http://www.paik.ac.kr/sanggye
hi_webmaster@hallym.or.kr,한림대학교 강남성심병원,서울 영등포구,,02-829-5114,http://kangnam.hallym.or.kr
hk_webmaster@hallym.or.kr,한림대학교 한강성심병원,서울 영등포구,,02-2639-5114,http://hangang.hallym.or.kr
swhan123@chamc.co.kr,차의과학대학교 강남차병원,서울 강남구,,02-3468-3000,http://gangnam.chamc.co.kr
kwak@insang.xyz,라메종의원,세종시 세종시,,044-715-7878,https://lamaison.clinic/
lamaisonclinic503@gmail.com,라메종의원,세종시 세종시,,044-715-7878,https://lamaison.clinic/
contact@bricksderma.com,브릭스피부과의원,세종시 세종시,,044-715-7587,https://www.bricksderma.com
sejongtheareum@naver.com,연세더아름의원,세종시 세종시,,044-715-7911,http://theareumclinic.co.kr
dwmedream@naver.com,웰에스테의원,세종시 세종시,,044-863-8271,http://www.medream.co.kr/
perfectviewman@naver.com,유스앤영서울뷰의원,세종시 세종시,,044-715-5199,https://seoulviewsejong.imweb.me
sjfirst01@naver.com,퍼스트아이소아청소년과의원,세종시 세종시,,044-905-1110,http://www.firsti.kr
scm0129@hanmail.net,서문365정형외과의원,세종시 세종시,,044-868-1039,http://sm365.koreasmc.co.kr/
khdh0411@naver.com,경희동행한의원 수유,서울특별시 강북구,피부과,,http://khdhhani1.com/
alexander89k@naver.com,본라인한의원 가산,서울특별시 금천구,피부과,,http://boneline.kr
hyumc50@gmail.com,한양대학교병원,서울특별시 성동구,피부과,,https://youtube.com/user/HYUnivMedical
chsnuh@gmail.com,서울대학교병원,서울특별시 종로구,피부과,,https://www.youtube.com/@snuhtv
minhoo.lee@samsung.com,강북삼성병원,서울특별시 종로구,피부과,,https://youtube.com/channel/UClp4EdAwhySzqnMWjKnh0gw
admin@saamdang.com,사암당한의원 중랑점,서울특별시 중랑구,피부과,,http://www.saamdang.com
bluehillcl@naver.com,청구경희한의원 면목,서울특별시 중랑구,피부과,,https://myeonmok.bluehillclinic.com
nubebecs@nubebe.com,누베베한의원 분당,경기도 성남시,피부과,,https://www.nubebe.com
lucidsy85@naver.com,에미뜨의원 동탄,경기도 화성시,피부과,,http://emitclinic.com
bem21c@naver.com,싱싱한의원 의정부,경기도 의정부시,피부과,,http://www.singsinghani.com
miollin2424@naver.com,미올린의원 시흥,경기도 시흥시,피부과,,https://booking.naver.com/booking/13/bizes/1249583
siaclinicgm@gmail.com,시아의원 광명,경기도 광명시,피부과,,https://gwangmyeong.sia-clinic.com/
stroke2420@gmail.com,경기광주S한의원,경기도 광주시,피부과,,https://www.youtube.com/@%EA%B2%BD%EA%B8%B0%EA%B4%91%EC%A3%BCS%ED%95%9C%EC%9D%98%EC%9B%90
linehard@hanmail.net,도담한의원 군포산본,경기도 군포시,피부과,,http://www.dodamclinic.co.kr/
elintc@naver.com,하우림한의원 산본,경기도 군포시,피부과,,https://youtube.com/@painfairy23
skinart1004@naver.com,서울미라클피부과의원,경기도 하남시,피부과,,http://www.smiracleskin.com
happytaegyo@naver.com,해성산부인과의원,경기도 동두천시,피부과,,https://www.youtube.com/user/HappyBirth119
office@clinichplus.com,에이치플러스 양지병원,서울특별시 관악구,성형외과,,http://www.newyjh.com/
nikssuwon@gmail.com,닉스의원 수원,경기도 수원시,성형외과,,http://suwon.niksclinic.co.kr/
selfishdocto@naver.com,맑고고운의원 용인점,경기도 용인시,성형외과,,http://yi-pureclinic.co.kr/
m1073@shhosp.co.kr,시화병원,경기도 시흥시,성형외과,,http://www.shhosp.co.kr
shhosp7000@naver.com,시화병원,경기도 시흥시,성형외과,,http://www.shhosp.co.kr
lbeautyclinic@naver.com,엘뷰티의원,경기도 시흥시,성형외과,,http://lbeautyclinic.co.kr/
hangbokhanna@naver.com,서울여성병원,경기도 김포시,성형외과,,http://www.swhospital.co.kr/
miollin2@naver.com,미올린의원 오산,경기도 오산시,성형외과,,https://booking.naver.com/booking/13/bizes/691625
cdmodelps@gmail.com,청담모델성형외과의원,경기도 이천시,성형외과,,http://www.modelps.com
magelan@dreamwiz.com,백외과의원 구리역,경기도 구리시,성형외과,,http://www.baekhospital.com/
hmc119@hyumc.com,한양대학교구리병원,경기도 구리시,성형외과,,http://guri.hyumc.com/
1260abc@naver.com,삼성신경정신과의원,경기도 여주시,성형외과,,http://www.samsung-clinic.kr/
hye505@naver.com,보셀르의원,경기도 양평군,성형외과,,https://www.ypbocelle.com/
ntrhko@ntrh.or.kr,국립교통재활병원,경기도 양평군,성형외과,,http://www.ntrh.or.kr
meclinic_g2@naver.com,VS라인의원 강남점,서울특별시 강남구,피부과,,http://vsline2.co.kr
help@weedahm.com,위담한방병원,서울특별시 강남구,피부과,,http://www.weedahm.com/
essentialclinic2025@gmail.com,에센셜의원,서울특별시 서초구,피부과,,https://www.essentialclinic.co.kr/
theomclinic@naver.com,일상의한의원,서울특별시 서초구,피부과,,https://myusualclinic.com/
hyunjungc91@gmail.com,베러미의원 잠실,서울특별시 송파구,피부과,,https://jamsil.bettermeclinic.co.kr/
shhcancer@naver.com,서울힐링요양병원,서울특별시 송파구,피부과,,http://www.seoulhealinghospital.co.kr
ntalmoknowledge@gmail.com,발머스한의원 잠실,서울특별시 송파구,피부과,,https://www.youtube.com/@talmo3
chuckshin22@naver.com,척신한의원,서울특별시 송파구,피부과,,https://www.chuckshin.co.kr/
cvlklinik7301@naver.com,CVL의원,서울특별시 마포구,피부과,,http://www.cvlklinik.com/
metaurology@gmail.com,서울메타비뇨의학과의원,서울특별시 마포구,피부과,,https://www.metauro.co.kr
365tantanhani@gmail.com,365탄탄한의원,서울특별시 영등포구,피부과,,https://365tantan.imweb.me/
daeyoonkm@naver.com,대윤한방병원 영등포,서울특별시 영등포구,피부과,,http://www.daeyoonkm.co.kr
zebie@naver.com,빛울림한의원,서울특별시 종로구,피부과,,http://bitullim.com/
boneline8@naver.com,본라인한의원 을지로,서울특별시 종로구,피부과,,http://www.boneline.kr/theme/s007/index/boneline_03_view.php?wr_id=8
yirimhani@naver.com,이림한의원 서울시청점,서울특별시 중구,피부과,,https://booking.naver.com/booking/13/bizes/269616
gopront10@naver.com,까치한의원 강서구,서울특별시 강서구,피부과,,https://choidoctor.com/
hojclinic@naver.com,해온정한의원,서울특별시 강서구,피부과,,https://hojclinic.com
blue5814@naver.com,애플산부인과의원 신림점,서울특별시 관악구,피부과,,https://booking.naver.com/booking/13/bizes/450013
jin3939@naver.com,바를정 한방병원,서울특별시 관악구,피부과,,https://barrrjung-hospital.co.kr/
chan6708@naver.com,어성초한의원,서울특별시 관악구,피부과,,https://eosungcho.imweb.me/
tnf17@naver.com,톡스앤필의원 강동천호,서울특별시 강동구,피부과,,https://booking.naver.com/booking/13/bizes/553160
admin@maeil365.kr,강동길동 매일365한의원,서울특별시 강동구,피부과,,http://www.maeil365.kr/
purple-wave@naver.com,강동길동 매일365한의원,서울특별시 강동구,피부과,,http://www.maeil365.kr/
koreailsun3@hanmail.net,강동다나365한의원,서울특별시 강동구,피부과,,http://dana365.co.kr/
odamaster00@gmail.com,오다한의원 둔촌,서울특별시 강동구,피부과,,https://dc.odamd.com/
cjle0317@hanmail.net,조정래한의원,서울특별시 강동구,피부과,,http://조정래한의원.com/
wei1211@naver.com,송가한의원,서울특별시 용산구,피부과,,https://booking.naver.com/booking/13/bizes/1163916
steadylong@naver.com,365본맥한의원,서울특별시 성북구,피부과,,https://bonmaek.dothome.co.kr/
egoettu@gmail.com,365봄한의원,서울특별시 은평구,피부과,,http://www.365bom.com/default/sub3/sub01.php
gotaret@gmail.com,포레스트피부과의원,서울특별시 양천구,피부과,,https://forestskin.co.kr
ahyunjae7680@gmail.com,아현재한의원,서울특별시 양천구,피부과,,https://ahyunjae.com/
baroyou@mail.com,바로유한의원 중랑면목동,서울특별시 중랑구,피부과,,http://www.baroyou.net/
healingin@naver.com,내몸사랑한의원,경기도 수원시,피부과,,https://www.youtube.com/@Dr.kangTV
nhealingin@naver.com,내몸사랑한의원,경기도 수원시,피부과,,https://www.youtube.com/@Dr.kangTV
saintmary06@naver.com,세인트마리여성병원,경기도 수원시,피부과,,http://www.saintmary.kr/
stmary02@naver.com,세인트마리여성병원,경기도 수원시,피부과,,http://www.saintmary.kr/
yeonojae@naver.com,연오재한의원,경기도 고양시,피부과,,https://booking.naver.com/booking/13/bizes/889913
ilsanbaro@naver.com,일산바로한의원,경기도 고양시,피부과,,http://www.ilsanbaro.com/
mihana111@naver.com,용인미하나의원,경기도 용인시,피부과,,http://www.mi1.co.kr/
arneclinic.korea@gmail.com,아르네의원,경기도 안산시,피부과,,https://arne-clinic.com/
reyoung@gmail.com,리영의원,서울특별시 송파구,성형외과,,http://www.reyoung.co.kr
zue@k.dk,강동성심병원,서울특별시 강동구,성형외과,,http://www.kdh.or.kr
drsun7500@naver.com,닥터선의원,서울특별시 용산구,성형외과,,http://drsunclinic.co.kr/
bestpsclinic@naver.com,체리성형외과의원,서울특별시 서대문구,성형외과,,http://www.cherryps.com
jmb1119@hih.or.kr,홍익병원,서울특별시 양천구,성형외과,,https://www.hih.or.kr/
whryaos@naver.com,고은미인의원,경기도 수원시,성형외과,,http://www.gounmiin.co.kr/
tatoawirye@naver.com,타토아의원 위례,경기도 성남시,성형외과,,http://tatoawi.co.kr
ssfmc@hanmail.net,미앤아이의원 성남,경기도 성남시,성형외과,,http://www.sn-meiclinic.co.kr/
i6043@paik.ac.kr,인제대학교일산백병원,경기도 고양시,성형외과,,http://www.paik.ac.kr/ilsan/
turtlefo@hanmail.net,베르나르의원,경기도 용인시,성형외과,,http://www.bernard.co.kr/
youyou531@hanmail.net,한나이브성형외과의원,경기도 안양시,성형외과,,http://beautifuleve.co.kr/main/
1purum@gmail.com,푸름외과의원,서울특별시 강북구,피부클리닉,,http://www.purumveinclinic.com/
lovecure@hanmail.net,동의보감한의원,서울특별시 관악구,피부클리닉,,http://www.greencare365.com/
seongho0717@naver.com,경희오늘한의원,서울특별시 노원구,피부클리닉,,https://oneul.quv.kr/
angel_i_ped@naver.com,엔젤 i 의원,서울특별시 도봉구,피부클리닉,,https://angel-i.net
iohoon@naver.com,아침한의원,서울특별시 종로구,피부클리닉,,http://www.damiindiet.com/
jeongonhani@gmail.com,정온한의원,경기도 남양주시,피부클리닉,,https://sites.google.com/view/jeongon
kmedjin@naver.com,고운몸한의원 평택,경기도 평택시,피부클리닉,,https://booking.naver.com/booking/13/bizes/261324?area=pll
official@woorimediclinic.kr,우리메디의원,경기도 평택시,피부클리닉,,https://www.woorimediclinic.kr
uoneclinic@naver.com,유원의원,경기도 의정부시,피부클리닉,,http://www.uoneclinic.com/
ahaped12@naver.com,아하소아청소년과의원,경기도 광주시,피부클리닉,,https://ahaped-mo.imweb.me
easyclinic365@naver.com,하남e편한메디컬의원,경기도 하남시,피부클리닉,,https://sites.google.com/view/easyclinic-365
em365dongtan@gmail.com,동탄이엠365의원,경기도 화성시,피부클리닉,,https://www.em365dongtan.co.kr/
dltmfrl621@naver.com,스위스의원,경기도 수원시,성형클리닉,,http://www.swissbeauty.co.kr
