hospital_name,institution_type,specialty,departments,address,sido,sigungu,dong,phone,website,email,representative,bed_count,doctor_count,established_date,ykiho,source
365 하늘애한의원 강동본점,"병원,의원>한의원",피부과,피부과,서울특별시 강동구 동남로75길 29 세종프라자 2층 203호,서울특별시,강동구,동남로75길,,http://skylovehani.co.kr/new2020/mobile/mn01/mn01_03_01.php,,,,,,,naver
동평한의원,"병원,의원>한의원",피부과,피부과,서울특별시 강동구 양재대로 1637 3층,서울특별시,강동구,양재대로,,https://blog.naver.com/inwoo6311,,,,,,,naver
강동본터치정형외과의원,"병원,의원>정형외과",피부과,피부과,서울특별시 강동구 고덕로 262 407호(4층) 강동본터치정형외과의원,서울특별시,강동구,고덕로,,http://borntouch.com/,,,,,,,naver
암사바른한의원,"병원,의원>한의원",피부과,피부과,서울특별시 강동구 올림픽로 781 우리들클리닉 201호,서울특별시,강동구,올림픽로,,https://blog.naver.com/amsabarun,,,,,,,naver
맑은숲한사랑한의원,"병원,의원>한의원",피부과,피부과,서울특별시 강동구 올림픽로 775 2층,서울특별시,강동구,올림픽로,,https://blog.naver.com/sunnysoop-clinic,,,,,,,naver
어깨동무한의원 암사점,"병원,의원>한의원",피부과,피부과,서울특별시 강동구 상암로 41 암사동양덱스빌 3층,서울특별시,강동구,상암로,,https://blog.naver.com/amsadongmoo,,,,,,,naver
미애로여성의원 강동,"병원,의원>산부인과",피부과,피부과,서울특별시 강동구 올림픽로 782 수협빌딩 4층,서울특별시,강동구,올림픽로,,http://www.miaerogd.com,,,,,,,naver
조정래한의원,"병원,의원>한의원",피부과,피부과,서울특별시 강동구 올림픽로 787 태성프라자 304호,서울특별시,강동구,올림픽로,,http://조정래한의원.com/,cjle0317@hanmail.net,,,,,,naver
생기한의원 신도림,"병원,의원>한의원",피부과,피부과,서울특별시 구로구 경인로 661 신도림1차푸르지오 104동 304호,서울특별시,구로구,경인로,,https://blog.naver.com/saengki202020,,,,,,,naver
닥터스피부과의원 신도림,"병원,의원>피부과",피부과,피부과,서울특별시 구로구 경인로67길 23 3층 305호,서울특별시,구로구,경인로67길,,https://sindorim.doctors365.co.kr/,doctors365@naver.com,,,,,,naver
큐브산부인과의원,"병원,의원>산부인과",피부과,피부과,서울특별시 구로구 경인로 661 신도림 1차푸르지오 104동 2층 238~239호,서울특별시,구로구,경인로,,http://cubeobgy.com/,,여혜민,,,,,naver
청정한몸한의원 신도림,"병원,의원>한의원",피부과,피부과,서울특별시 구로구 경인로67길 23 신도림2차푸르지오 3층 307호,서울특별시,구로구,경인로67길,,https://youtube.com//@purebodytv,,,,,,,naver
닥터제이앤비의원,"병원,의원>피부과",피부과,피부과,서울특별시 구로구 경인로43길 49 고척아이파크몰 B동 2층 닥터제이앤비의원,서울특별시,구로구,경인로43길,,http://www.drjnb.com,,철학,,,,,naver
아나파한방병원,"건강,의료>한방병원",피부과,피부과,서울특별시 구로구 중앙로1길 18-18 신원프라자 2층,서울특별시,구로구,중앙로1길,,https://blog.naver.com/anapahanbang,,,,,,,naver
이아소내과의원,"병원,의원>내과",피부과,피부과,서울특별시 구로구 중앙로 60 강산메디칼프라자,서울특별시,구로구,중앙로,,http://www.iasomed.co.kr/,,,,,,,naver
서울오케이내과의원,"병원,의원>내과",피부과,피부과,서울특별시 구로구 개봉로 66 3층,서울특별시,구로구,개봉로,,http://www.seoulokclinic.com,,우승민,,,,,naver
한솔정형외과의원,"병원,의원>정형외과",피부과,피부과,서울특별시 구로구 개봉로 13,서울특별시,구로구,개봉로,,,,,,,,,naver
구로우태하피부과의원,"병원,의원>피부과",피부과,피부과,서울특별시 구로구 남부순환로97길 3,서울특별시,구로구,남부순환로97길,,http://www.wooskin7.co.kr/,,,,,,,naver
연세정인내과의원,"병원,의원>내과",피부과,피부과,서울특별시 구로구 남부순환로97길 3 KS프리미어빌딩,서울특별시,구로구,남부순환로97길,,,,,,,,,naver
맑은성모이비인후과의원,"병원,의원>이비인후과",피부과,피부과,서울특별시 구로구 개봉로20길 6 현대아파트1단지,서울특별시,구로구,개봉로20길,,,,,,,,,naver
오아로피부과의원 이수점,"병원,의원>피부과",피부과,피부과,서울특별시 동작구 사당로 300 이수자이,서울특별시,동작구,사당로,,http://www.oaro.co.kr/,,,,,,,naver
서울성모정형외과의원,"병원,의원>정형외과",피부과,피부과,서울특별시 동작구 사당로 234 국민은행건물 3층,서울특별시,동작구,사당로,,http://ssmos.co.kr/,,,,,,,naver
온바로한의원,"병원,의원>한의원",피부과,피부과,서울특별시 동작구 사당로 219 2층,서울특별시,동작구,사당로,,https://blog.naver.com/onbaro_,,,,,,,naver
블리스내과의원,"병원,의원>내과",피부과,피부과,서울특별시 동작구 노량진로 116 2층,서울특별시,동작구,노량진로,,http://www.bliss85.com/,,김태영입,,,,,naver
노량진튼튼의원,"병원,의원>정형외과",피부과,피부과,서울특별시 동작구 만양로 84 1층 101호,서울특별시,동작구,만양로,,https://blog.naver.com/nrgtuntun,,,,,,,naver
드림이비인후과의원,"병원,의원>이비인후과",피부과,피부과,서울특별시 동작구 만양로 112,서울특별시,동작구,만양로,,http://www.dreament.kr/,,송미나,,,,,naver
한마음한의원,"병원,의원>한의원",피부과,피부과,서울특별시 동작구 노량진로8길 3 경성빌딩 2층 한마음한의원,서울특별시,동작구,노량진로8길,,https://blog.naver.com/hanmaum8260111,,,,,,,naver
더힐피부과의원,"병원,의원>피부과",피부과,피부과,서울특별시 동작구 현충로 75 7층 1호,서울특별시,동작구,현충로,,http://thehillderma.com,,,,,,,naver
삼성필의원,"병원,의원>피부과",피부과,피부과,서울특별시 동작구 흑석로 106-7,서울특별시,동작구,흑석로,,https://feel-clinic.co.kr/,samsfeel@naver.com,이미지,,,,,naver
엘여성의원,"병원,의원>산부인과",피부과,피부과,서울특별시 동작구 서달로 163 5층,서울특별시,동작구,서달로,,http://www.lwomenclinic.co.kr/,"arikim73@gmail.com, help@anybuild.co.kr",,,,,,naver
퀴앤코플러스이비인후과의원,"병원,의원>이비인후과",피부과,피부과,서울특별시 동작구 서달로 150 202호,서울특별시,동작구,서달로,,http://blog.naver.com/chunss,,,,,,,naver
김범한의원,"병원,의원>한의원",피부과,피부과,서울특별시 동작구 국사봉1길 11 2층,서울특별시,동작구,국사봉1길,,https://leandiet.co.kr/@kimbeom,,,,,,,naver
상도바른정형외과의원,"병원,의원>정형외과",피부과,피부과,서울특별시 동작구 상도로 246 일강빌딩 4-5층,서울특별시,동작구,상도로,,http://sdbarun.com,,정영진,,,,,naver
다니엘의원,"병원,의원>피부과",피부과,피부과,서울특별시 성동구 성수이로 113 5층,서울특별시,성동구,성수이로,,https://blog.naver.com/danielskin,,,,,,,naver
아이리스피부과의원 성수,"병원,의원>피부과",피부과,피부과,서울특별시 성동구 상원길 26 MILK 2층,서울특별시,성동구,상원길,,https://iris-derma.com,,최주연,,,,,naver
신사임당한의원,"병원,의원>한의원",피부과,피부과,"서울특별시 성동구 아차산로 41 안동빌딩 3층, 4층",서울특별시,성동구,아차산로,,https://youtube.com/@SINSAYAKWON,yt-support-solutions-kr@google.com,,,,,,naver
세린의원,"병원,의원>피부과",피부과,피부과,서울특별시 성동구 아차산로 122 4층,서울특별시,성동구,아차산로,,https://blog.naver.com/sereneflow,,,,,,,naver
생명마루한의원 성동,"병원,의원>한의원",피부과,피부과,서울특별시 성동구 동호로 100 금호두산아파트상가 108호(홈플러스윗층),서울특별시,성동구,동호로,,https://www.lifemaru.co.kr,,,,,,,naver
금호퍼스트내과의원,"병원,의원>내과",피부과,피부과,서울특별시 성동구 독서당로 302 대도빌딩 3층,서울특별시,성동구,독서당로,,http://khfirst.co.kr/,,서동균,,,,,naver
안진균피부과의원,"병원,의원>피부과",피부과,피부과,서울특별시 성동구 독서당로 302 혜성빌딩 303호,서울특별시,성동구,독서당로,,http://www.derma119.co.kr/,,,,,,,naver
박정환내과의원,"병원,의원>내과",피부과,피부과,서울특별시 성동구 독서당로 290,서울특별시,성동구,독서당로,,https://blog.naver.com/voakd01,,,,,,,naver
예인한의원,"병원,의원>한의원",피부과,피부과,서울특별시 성동구 금호산길 67 2층 예인한의원,서울특별시,성동구,금호산길,,,,,,,,,naver
소통한의원,"병원,의원>한의원",피부과,피부과,서울특별시 성동구 매봉길 50 옥수파크힐스 상가 2층 205호,서울특별시,성동구,매봉길,,https://youtube.com/@sotong6911,yt-support-solutions-kr@google.com,,,,,,naver
밀락씨의원,"병원,의원>피부과",피부과,피부과,"서울특별시 성동구 한림말길 56 2층 203호, 204호",서울특별시,성동구,한림말길,,https://milaccclinic.com,,,,,,,naver
스페이스피부과의원,"병원,의원>피부과",피부과,피부과,"서울특별시 성동구 독서당로 202 2층 203호, 204호",서울특별시,성동구,독서당로,,https://www.spacederma.co.kr,,이미지,,,,,naver
더블에이의원,"병원,의원>피부과",피부과,피부과,"서울특별시 성동구 독서당로 223 2층 312, 313호",서울특별시,성동구,독서당로,,https://blog.naver.com/shiningspringdayz,,,,,,,naver
경희미르애한의원 옥수,"병원,의원>한의원",피부과,피부과,서울특별시 성동구 독서당로40길 39 옥수어울림상가 2층 107호,서울특별시,성동구,독서당로40길,,https://blog.naver.com/meer0202,,,,,,,naver
리즈온의원 건대입구역,"병원,의원>피부과",피부과,피부과,서울특별시 광진구 아차산로 213 3층 리즈온의원 건대입구역,서울특별시,광진구,아차산로,,http://kondae.lizonclinics.co.kr,,,,,,,naver
서울내외의원,"병원,의원>외과",피부과,피부과,서울특별시 광진구 구의강변로 99,서울특별시,광진구,구의강변로,,http://www.seouldoctors.kr/,,,,,,,naver
경희피레토한의원,"병원,의원>한의원",피부과,피부과,서울특별시 광진구 아차산로 483 2층 경희피레토한의원,서울특별시,광진구,아차산로,,http://www.pyreto.com,,,,,,,naver
근본정형외과의원,"병원,의원>정형외과",피부과,피부과,서울특별시 광진구 광나루로 517 근본정형외과의원,서울특별시,광진구,광나루로,,https://basicos.co.kr/,,,,,,,naver
고려H내과의원,"병원,의원>내과",피부과,피부과,서울특별시 광진구 아차산로 373 원이빌딩 3층,서울특별시,광진구,아차산로,,https://www.instagram.com/koreahhim/,,,,,,,naver
보인한의원,"병원,의원>한의원",피부과,피부과,서울특별시 광진구 영화사로11길 3 1층 보인한의원,서울특별시,광진구,영화사로11길,,http://boinhani.com,,이미지,,,,,naver
제일경희한의원,"병원,의원>한의원",피부과,피부과,"서울특별시 광진구 자양로 93 2층, 3층",서울특별시,광진구,자양로,,http://jikyunghee.co.kr/,,강기원,,,,,naver
닥터에버스의원 건대,"병원,의원>피부과",피부과,피부과,서울특별시 광진구 능동로 87 203호~209-1호,서울특별시,광진구,능동로,,https://evers25.co.kr/,,성민정,,,,,naver
블리비의원 건대점,"병원,의원>피부과",피부과,피부과,서울특별시 광진구 아차산로 237 삼진빌딩 2층,서울특별시,광진구,아차산로,,http://www.velyb.kr/,,,,,,,naver
닥터올린의원,"병원,의원>피부과",피부과,피부과,서울특별시 용산구 이태원로 179 해밀톤 쇼핑몰 1층 4호,서울특별시,용산구,이태원로,,https://drallinclinic.com/,,,,,,,naver
용훼미리의원,"건강,의료>병원,의원",피부과,피부과,서울특별시 용산구 우사단로 36 포린푸드마트 4층,서울특별시,용산구,우사단로,,,,,,,,,naver
송가한의원,"병원,의원>한의원",피부과,피부과,서울특별시 용산구 회나무로13길 5 3층,서울특별시,용산구,회나무로13길,,https://booking.naver.com/booking/13/bizes/1163916,wei1211@naver.com,,,,,,naver
이태원제중한의원,"병원,의원>한의원",피부과,피부과,서울특별시 용산구 회나무로 25 2층 이태원제중한의원,서울특별시,용산구,회나무로,,,,,,,,,naver
하예의원,"병원,의원>피부과",피부과,피부과,"서울특별시 용산구 독서당로 80 1,2층",서울특별시,용산구,독서당로,,https://www.instagram.com/haye_skinclinic,,,,,,,naver
르셀크리닉의원,"병원,의원>내과",피부과,피부과,서울특별시 용산구 한남대로21길 17 (신화빌딩)3층,서울특별시,용산구,한남대로21길,,https://blog.naver.com/lecell1719,,,,,,,naver
호수의원,"병원,의원>피부과",피부과,피부과,서울특별시 용산구 독서당로 85,서울특별시,용산구,독서당로,,http://www.hosooclinic.com/,info@hosooclinic.com,,,,,,naver
아란의원,"병원,의원>피부과",피부과,피부과,서울특별시 용산구 독서당로 71 5층 아란의원,서울특별시,용산구,독서당로,,https://www.aranclinic.co.kr/kr/,babjyo@hanmail.net,이아란,,,,,naver
명동 리더스피부과의원,"병원,의원>피부과",피부과,피부과,서울특별시 중구 퇴계로 72 SK리더스뷰남산 B1층 명동리더스피부과의원,서울특별시,중구,퇴계로,,https://leaders-md.com/,master@beautyleader.co.kr,휴진,,,,,naver
여노피산부인과의원,"병원,의원>산부인과",피부과,피부과,서울특별시 중구 퇴계로 120 희성남산빌딩 7층,서울특별시,중구,퇴계로,,http://www.yeonopy.com/,,소속,,,,,naver
바로고침한의원,"병원,의원>한의원",피부과,피부과,서울특별시 중구 서소문로 111 삼영빌딩 102호 바로고침한의원,서울특별시,중구,서소문로,,https://blog.naver.com/doctor_baro,,,,,,,naver
본라인한의원 시청역점,"병원,의원>한의원",피부과,피부과,서울특별시 중구 서소문로 113 대영빌딩 1층 101호,서울특별시,중구,서소문로,,http://boneline.kr,alexander89k@naver.com,박장군,,,,,naver
셀린의원 명동점,"병원,의원>피부과",피부과,피부과,서울특별시 중구 남대문로7길 16 1층 셀린의원 명동,서울특별시,중구,남대문로7길,,http://pf.kakao.com/_AmKxln,,,,,,,naver
꼼꼼한의원 신촌,"병원,의원>한의원",피부과,피부과,서울특별시 서대문구 연세로 10-1 즐거운빌딩 6층,서울특별시,서대문구,연세로,,https://blog.naver.com/ggomggomhani,,,,,,,naver
밴스의원 신촌역,"병원,의원>피부과",피부과,피부과,서울특별시 서대문구 연세로 12 피델리아타워 5층,서울특별시,서대문구,연세로,,https://sinchon.vandsclinic.co.kr/?channel=4127,,,,,,,naver
행복가득약국,"건강,의료>약국",피부과,피부과,서울특별시 서대문구 신촌로 73 테라운드빌딩 1층,서울특별시,서대문구,신촌로,,,,,,,,,naver
새천년연세의원,"병원,의원>내과",피부과,피부과,서울특별시 서대문구 홍연길 87 2층,서울특별시,서대문구,홍연길,,,,,,,,,naver
연희동경희한의원,"병원,의원>한의원",피부과,피부과,서울특별시 서대문구 연희로 85 인사이드빌딩 2층,서울특별시,서대문구,연희로,,,,,,,,,naver
김의원,"건강,의료>병원,의원",피부과,피부과,서울특별시 서대문구 연희로 124,서울특별시,서대문구,연희로,,http://drkim119.com,,,,,,,naver
동서한방병원,"건강,의료>한방병원",피부과,피부과,서울특별시 서대문구 성산로 365-14 동서한방병원,서울특별시,서대문구,성산로,,http://www.dsoh.co.kr/,,경찰발전,,,,,naver
연세봄봄의원,"병원,의원>피부과",피부과,피부과,서울특별시 서대문구 연희로 97 신라빌딩 3층,서울특별시,서대문구,연희로,,https://blog.naver.com/yonseibombom,,,,,,,naver
연세365의원,"건강,의료>병원,의원",피부과,피부과,서울특별시 서대문구 통일로 397 인왕산 한신휴플러스,서울특별시,서대문구,통일로,,http://www.body365.net/,,,,,,,naver
홍제속편한내과의원,"병원,의원>내과",피부과,피부과,서울특별시 서대문구 통일로 413 2층,서울특별시,서대문구,통일로,,http://www.sokclinic.com/,,이경헌,,,,,naver
연세봄이비인후과의원,"병원,의원>이비인후과",피부과,피부과,서울특별시 서대문구 통일로 448 삼공빌딩 4층,서울특별시,서대문구,통일로,,https://blog.naver.com/passionent,,,,,,,naver
서대문 연세 이비인후과의원,"병원,의원>이비인후과",피부과,피부과,서울특별시 서대문구 통일로 131 5층,서울특별시,서대문구,통일로,,https://blog.naver.com/sdmyonsei,,,,,,,naver
하얀나라피부과의원,"병원,의원>피부과",피부과,피부과,서울특별시 서대문구 통일로 131 공화빌딩 7층,서울특별시,서대문구,통일로,,,,,,,,,naver
서울유비뇨의학과의원,"병원,의원>비뇨의학과",피부과,피부과,서울특별시 서대문구 통일로 135 충정빌딩 3층,서울특별시,서대문구,통일로,,http://www.seoulu-uro.co.kr,,,,,,,naver
진성한의원,"병원,의원>한의원",피부과,피부과,서울특별시 서대문구 경기대로 46-8,서울특별시,서대문구,경기대로,,,,,,,,,naver
공화당한의원,"병원,의원>한의원",피부과,피부과,서울특별시 서대문구 통일로 131 공화빌딩 3층,서울특별시,서대문구,통일로,,,,,,,,,naver
아비쥬의원 청량리,"병원,의원>피부과",피부과,피부과,서울특별시 동대문구 왕산로 214 청량리점 롯데백화점 7층,서울특별시,동대문구,왕산로,,http://www.abijoucliniccnn.com,test@web2002.co.kr,,,,,,naver
오아로피부과의원 청량리,"병원,의원>피부과",피부과,피부과,서울특별시 동대문구 왕산로 200 롯데캐슬 L65 SKY-L 타워 5층,서울특별시,동대문구,왕산로,,https://www.instagram.com/oaro_skyl65,,,,,,,naver
동대문 닥터스피부과의원,"병원,의원>피부과",피부과,피부과,"서울특별시 동대문구 왕산로 186 우남SL타워300 2층 본관, 별관",서울특별시,동대문구,왕산로,,https://dongdaemun.doctors365.co.kr,doctors365@naver.com,,,,,,naver
건강한우리내과의원,"병원,의원>내과",피부과,피부과,서울특별시 동대문구 왕산로 176 3층,서울특별시,동대문구,왕산로,,https://blog.naver.com/version3846,,,,,,,naver
혜인당한의원,"병원,의원>한의원",피부과,피부과,서울특별시 동대문구 답십리로 140 407호,서울특별시,동대문구,답십리로,,https://blog.naver.com/dlseodtm,,,,,,,naver
경희정답다한의원,"병원,의원>한의원",피부과,피부과,서울특별시 동대문구 천호대로 301 2층 경희정답다한의원,서울특별시,동대문구,천호대로,,http://jungdapda.com,,소개,,,,,naver
답십리경희한의원,"병원,의원>한의원",피부과,피부과,서울특별시 동대문구 사가정로 80 카운티에비뉴 3층,서울특별시,동대문구,사가정로,,http://365dapsimnikmc.com,,사진,,,,,naver
경송한의원,"병원,의원>한의원",피부과,피부과,서울특별시 동대문구 전농로 22 엠제이빌딩 2층,서울특별시,동대문구,전농로,,https://blog.naver.com/jeokseokji,,,,,,,naver
빛나는여성의원,"병원,의원>산부인과",피부과,피부과,서울특별시 동대문구 천호대로 313,서울특별시,동대문구,천호대로,,http://www.shinewoman.co.kr,,,,,,,naver
발효명가 서초한의원,"병원,의원>한의원",피부과,피부과,서울특별시 동대문구 사가정로25길 50 정승빌딩 3층 발효명가 서초한의원,서울특별시,동대문구,사가정로25길,,https://blog.naver.com/hanaroma71,,,,,,,naver
서울린소아청소년과의원,"병원,의원>소아청소년과",피부과,피부과,"서울특별시 동대문구 답십리로 267 3층 1호, 4층 전체, 5층 전체",서울특별시,동대문구,답십리로,,https://www.instagram.com/lin__clinic/,,,,,,,naver
경희일생한의원,"병원,의원>한의원",피부과,피부과,서울특별시 동대문구 장한로 129 3층 경희일생한의원,서울특별시,동대문구,장한로,,https://blog.naver.com/enpro4321,,,,,,,naver
경희365한의원,"병원,의원>한의원",피부과,피부과,서울특별시 동대문구 장한로 139 4층,서울특별시,동대문구,장한로,,https://blog.naver.com/orvdqq86,,,,,,,naver
회기센트럴이비인후과의원,"병원,의원>이비인후과",피부과,피부과,서울특별시 동대문구 이문로 37 1층,서울특별시,동대문구,이문로,,https://blog.naver.com/hgcentralent,,,,,,,naver
경희대학교한방병원,"건강,의료>한방병원",피부과,피부과,서울특별시 동대문구 경희대로 23,서울특별시,동대문구,경희대로,,https://km.khmc.or.kr/,,,,,,,naver
회기새봄한의원,"병원,의원>한의원",피부과,피부과,서울특별시 동대문구 이문로 29 3층,서울특별시,동대문구,이문로,,https://blog.naver.com/hgnewspring,,,,,,,naver
사랑내과의원,"병원,의원>내과",피부과,피부과,서울특별시 동대문구 회기로 173 2층,서울특별시,동대문구,회기로,,https://blog.naver.com/kimehyoung,,,,,,,naver
삼성맑은의원한의원,"병원,의원>피부과",피부과,피부과,"서울특별시 성북구 길음로 33 상가 B동 지1층 제4호, 제5호",서울특별시,성북구,길음로,,https://www.spureclinic.com/,,장아영입,,,,,naver
에스엔케이의원,"병원,의원>피부과",피부과,피부과,서울특별시 성북구 길음로 2 안스빌딩 1층,서울특별시,성북구,길음로,,http://www.snkclinic.com,,드림,,,,,naver
굿모닝이비인후과의원,"병원,의원>이비인후과",피부과,피부과,서울특별시 성북구 길음로 11 길음역롯데캐슬트윈골드 102동227호,서울특별시,성북구,길음로,,http://www.coclean.co.kr/,,,,,,,naver
현백한의원,"병원,의원>한의원",피부과,피부과,서울특별시 성북구 도봉로 3 2층 현백한의원,서울특별시,성북구,도봉로,,https://pf.kakao.com/_ADMxjs,,,,,,,naver
한솔내과의원,"병원,의원>내과",피부과,피부과,서울특별시 성북구 보국문로18길 1 외환은행정릉지점,서울특별시,성북구,보국문로18길,,,,,,,,,naver
365본맥한의원,"병원,의원>한의원",피부과,피부과,서울특별시 성북구 보국문로 51 안진빌딩 2층,서울특별시,성북구,보국문로,,https://bonmaek.dothome.co.kr/,steadylong@naver.com,,,,,,naver
우리의원,"건강,의료>병원,의원",피부과,피부과,서울특별시 성북구 서경로 27 예닮빌딩 2층,서울특별시,성북구,서경로,,,,,,,,,naver
오이비인후과의원,"병원,의원>이비인후과",피부과,피부과,서울특별시 성북구 보국문로 43 야원빌딩 2층,서울특별시,성북구,보국문로,,https://blog.naver.com/oyc0907,,,,,,,naver
경희든든한의원,"병원,의원>한의원",피부과,피부과,서울특별시 성북구 보국문로11길 7 동우빌딩 2층,서울특별시,성북구,보국문로11길,,https://blog.naver.com/khddhani,,,,,,,naver
삼성바른내과의원,"병원,의원>내과",피부과,피부과,서울특별시 성북구 정릉로 364,서울특별시,성북구,정릉로,,http://samsung-barun.com/,,이미지,,,,,naver
아리랑가정의원,"병원,의원>가정의학과",피부과,피부과,서울특별시 성북구 아리랑로 89 제상가동 2층 205호,서울특별시,성북구,아리랑로,,,,,,,,,naver
성북성심신경과의원,"병원,의원>신경과",피부과,피부과,서울특별시 성북구 동소문로 181,서울특별시,성북구,동소문로,,,,,,,,,naver
김선영소아과의원,"병원,의원>소아청소년과",피부과,피부과,서울특별시 성북구 동소문로 190 중앙빌딩 202호,서울특별시,성북구,동소문로,,,,,,,,,naver
성북성심의원,"건강,의료>병원,의원",피부과,피부과,서울특별시 성북구 동소문로 181,서울특별시,성북구,동소문로,,,,,,,,,naver
정의원,"병원,의원>피부과",피부과,피부과,서울특별시 성북구 동소문로 43 홍화브라운 2층,서울특별시,성북구,동소문로,,https://www.doctorlove.co.kr/,,,,,,,naver
사암늘쾌차한의원,"병원,의원>한의원",피부과,피부과,서울특별시 성북구 창경궁로 323 성북휴아름스튜디오 3층,서울특별시,성북구,창경궁로,,https://blog.naver.com/saamsb,,,,,,,naver
성북김준비뇨의학과의원,"병원,의원>비뇨의학과",피부과,피부과,"서울특별시 성북구 성북로 5-1 산빌딩 4층, 5층",서울특별시,성북구,성북로,,https://blog.naver.com/yvedkyj1154,,,,,,,naver
연세부부의원,"병원,의원>피부과",피부과,피부과,서울특별시 성북구 동소문로 19,서울특별시,성북구,동소문로,,,,,,,,,naver
성북하선의원,"병원,의원>내과",피부과,피부과,서울특별시 성북구 성북로5길 2 2층,서울특별시,성북구,성북로5길,,,,,,,,,naver
사계절예쁨의원,"병원,의원>피부과",피부과,피부과,서울특별시 강북구 도봉로 30 에코피아빌딩 6층,서울특별시,강북구,도봉로,,http://allseasons4.kr/,,최수민,,,,,naver
삼양박가정의원,"병원,의원>가정의학과",피부과,피부과,서울특별시 강북구 도봉로 173 2층,서울특별시,강북구,도봉로,,http://www.pfmjj.co.kr/,,,,,,,naver
동의부부한의원,"병원,의원>한의원",피부과,피부과,서울특별시 강북구 솔샘로 236,서울특별시,강북구,솔샘로,,,,,,,,,naver
경희새록한의원 수유,"병원,의원>한의원",피부과,피부과,서울특별시 강북구 도봉로 313 3층 301호,서울특별시,강북구,도봉로,,https://blog.naver.com/khsrkmedclinic,,,,,,,naver
방외과의원,"병원,의원>외과",피부과,피부과,서울특별시 강북구 삼양로 318,서울특별시,강북구,삼양로,,https://www.youtube.com/channel/UCedONBcTOyfNE2CFadgIhAg,yt-support-solutions-kr@google.com,원장님,,,,,naver
연세이비인후과의원,"병원,의원>이비인후과",피부과,피부과,서울특별시 강북구 도봉로 317 3층 연세이비인후과의원,서울특별시,강북구,도봉로,,,,,,,,,naver
리앤여성의원,"병원,의원>산부인과",피부과,피부과,서울특별시 강북구 도봉로 308 5층 리앤여성의원,서울특별시,강북구,도봉로,,http://reann.kr,"reann@reann.co.kr, tech@eurekanet.co.kr",,,,,,naver
모아한의원 수유점,"병원,의원>한의원",피부과,피부과,서울특별시 강북구 덕릉로 164,서울특별시,강북구,덕릉로,,http://pf.kakao.com/_Ifyxab,,,,,,,naver
서울봄연합의원,"건강,의료>병원,의원",피부과,피부과,"서울특별시 강북구 삼양로 579 화성빌딩 3층, 4층",서울특별시,강북구,삼양로,,https://blog.naver.com/seoulbomclinic,,,,,,,naver
현의원,"건강,의료>병원,의원",피부과,피부과,서울특별시 강북구 삼양로 623 2층,서울특별시,강북구,삼양로,,,,,,,,,naver
천지한의원,"병원,의원>한의원",피부과,피부과,서울특별시 강북구 삼양로 625 2층,서울특별시,강북구,삼양로,,https://pf.kakao.com/_ELIpxj,,,,,,,naver
이안연세한의원,"병원,의원>한의원",피부과,피부과,서울특별시 강북구 삼양로 613 1층 이안연세한의원,서울특별시,강북구,삼양로,,,,,,,,,naver
한국한의원,"병원,의원>한의원",피부과,피부과,서울특별시 도봉구 노해로63다길 25 기원빌딩 2층 한국한의원,서울특별시,도봉구,노해로63다길,,https://4sang.net/index.html,,인사말,,,,,naver
경희다시봄한의원 창동,"병원,의원>한의원",피부과,피부과,서울특별시 도봉구 노해로 341 신원리베르텔 3층,서울특별시,도봉구,노해로,,https://blog.naver.com/khdasibom,,,,,,,naver
광제한의원,"병원,의원>한의원",피부과,피부과,서울특별시 도봉구 도봉로 486 3층,서울특별시,도봉구,도봉로,,https://blog.naver.com/dermogra,,,,,,,naver
한경원피부과의원,"병원,의원>피부과",피부과,피부과,"서울특별시 도봉구 해등로 255 신원에벤에셀 2층 203호, 204호",서울특별시,도봉구,해등로,,,,,,,,,naver
나인9의원,"병원,의원>피부과",피부과,피부과,서울특별시 도봉구 도봉로 461 우림빌딩5층 나인9의원,서울특별시,도봉구,도봉로,,,,,,,,,naver
명문한의원,"병원,의원>한의원",피부과,피부과,서울특별시 도봉구 도봉로 475 2층,서울특별시,도봉구,도봉로,,https://blog.naver.com/rlarbehd1987,,,,,,,naver
어수동피부과의원,"병원,의원>피부과",피부과,피부과,서울특별시 도봉구 도봉로 677 우리들메디빌딩,서울특별시,도봉구,도봉로,,,,,,,,,naver
참서울내과의원,"병원,의원>내과",피부과,피부과,서울특별시 도봉구 마들로 650 도봉월드상가,서울특별시,도봉구,마들로,,http://chamseoul.co.kr/,,,,,,,naver
토마토마취통증의학과의원,"병원,의원>마취통증의학과",피부과,피부과,서울특별시 도봉구 도당로13길 16,서울특별시,도봉구,도당로13길,,http://www.tomatopainclinic.co.kr/,,,,,,,naver
성모키즈소아청소년과의원,"병원,의원>소아청소년과",피부과,피부과,서울특별시 도봉구 도봉로 683,서울특별시,도봉구,도봉로,,,,,,,,,naver
성모소아청소년과의원,"병원,의원>소아청소년과",피부과,피부과,서울특별시 도봉구 도봉로180나길 34 2층,서울특별시,도봉구,도봉로180나길,,,,,,,,,naver
오고싶은경희한의원,"병원,의원>한의원",피부과,피부과,서울특별시 도봉구 도봉로180가길 96 승리빌딩 2층,서울특별시,도봉구,도봉로180가길,,,,,,,,,naver
경희동인한의원,"병원,의원>한의원",피부과,피부과,서울특별시 도봉구 마들로 703 동도빌딩 2층,서울특별시,도봉구,마들로,,https://blog.naver.com/azaza83,,,,,,,naver
