id,이메일,병원명,지역,진료과목,전화번호,웹사이트,발송여부,오픈,오픈시간,클릭,클릭시간
54e33f58,info@changskin.com,창피부과의원,서울 강남구,,02-538-3575,http://www.changskin.com,,,,,
6760fa18,skinchae@naver.com,채희재피부과의원,서울 은평구,,02-385-3330,http://www.skinchae.co.kr,,,,,
9e8fee01,joostyle99@naver.com,청담글래시피부과의원,서울 강남구,,02-515-5255,https://booking.naver.com/booking/13/bizes/695390?theme=place&area=ple,,,,,
b87556c2,naolclinic.kr@gmail.com,청담나올의원,서울 강남구,,02-741-2255,https://www.naolclinic.com,,,,,
ed982ace,theoskinclinic@gmail.com,청담더오피부과의원,서울 강남구,,02-3444-0501,https://www.theoskinclinic.com,,,,,
8a5b63d4,ruby_clinic@naver.com,청담루비의원,서울 강남구,,02-515-2005,https://www.rubyclinic-cheongdam.com/,,,,,
94a83e43,drohhappy@hanmail.net,청담바롬의원,서울 용산구,,02-3275-7900,http://www.varom.kr/,,,,,
2a0f8e0c,jsale31@naver.com,청담보드레의원,서울 노원구,,02-6737-7776,https://www.cd-bodre.com/,,,,,
31600e32,docyjh@naver.com,청담비아이의원,서울 강남구,,02-501-2727,http://www.cdbi.co.kr/,,,,,
7c908858,bnaclinicofficial@gmail.com,청담비포앤애프터의원,서울 강남구,,02-544-1614,http://bnaclinic.co.kr/,,,,,
70d6ee3c,cheongdamcellclinic@naver.com,청담셀의원,서울 강남구,,02-514-2225,https://booking.naver.com/booking/13/bizes/942672,,,,,
4cb1065a,jhjang@carecrm.co.kr,청담셀의원,서울 강남구,,02-514-2225,https://booking.naver.com/booking/13/bizes/942672,,,,,
61f0590e,info@ardenclinic.com,청담아르덴의원,서울 강남구,,02-518-1259,https://www.cheongdam-arden.com/,,,,,
04472101,info@anneclinic.com,청담안느의원,서울 강남구,,02-545-2332,https://anneclinic.com/,,,,,
161a6e00,cheongdameclat_de@naver.com,청담에끌라드의원,서울 강남구,,02-6120-8888,http://www.eclatde.com,,,,,
233f8b40,cdaceclinic@daum.net,청담에이스의원,서울 강남구,,02-511-8556,https://cdaceclinic.com,,,,,
fdd1e92c,deesse2015@naver.com,청담여신성형외과의원,서울 강남구,,02-1800-2662,http://deesse.co.kr/main/main.php,,,,,
26f161f4,content.itsme.clinic@gmail.com,청담잇츠미의원,서울 강남구,,02-515-0555,http://itsme1.kr/,,,,,
8258e89e,jeunex.ch@gmail.com,청담쥬넥스피부과의원,서울 강남구,,549-0025,https://www.jeunexclinic.com,,,,,
87d89f64,heal2022@naver.com,청량힐정형외과의원,서울 동대문구,,02-967-7588,https://청량힐정형외과.com,,,,,
6ca4a307,angelcyy@naver.com,최윤영내과의원,서울 강북구,,02-982-7575,http://www.herdoctor.co.kr/,,,,,
0f5eed1a,contactus@k-cent.com,치유성형외과의원,서울 강남구,,0507-1387-1141,http://chiups.com,,,,,
0bf7a1a4,elcid707@naver.com,코넬비뇨의학과의원,서울 광진구,,02-468-8119,http://www.conel.co.kr,,,,,
66b3e3b8,beautydr@hotmail.com,코앤유의원,서울 강서구,,02-2661-0567,http://www.conyou.co.kr,,,,,
9ec7f8c8,cohen@naver.com,코헨의원,서울 강남구,,02-568-2580,http://www.cohenclinic.co.kr/,,,,,
65412480,collnaum1@gmail.com,콜나움의원,서울 강남구,,02-562-1374,http://collnaum.co.kr/,,,,,
fa107ade,qdclinic@naver.com,큐디의원,서울 강남구,,02-514-1650,https://qdclinic.co.kr/,,,,,
a8a35598,iyou0311@naver.com,클린앤미피부과의원,서울 마포구,,02-307-3375,http://www.cleannmi.co.kr,,,,,
8572ff73,kyolseoul.reserve@gmail.com,키올의원,서울 서초구,,,https://kyol.world,,,,,
e3e1ed8d,targetps@kakao.com,타겟성형외과의원,서울 강남구,,02-545-0345,https://www.targetprs.com/,,,,,
c96b2db5,timeless1034@gmail.com,타임리스피부과의원,서울 서대문구,,02-365-0077,http://www.tlkyodae.com,,,,,
7ddfa635,tlskin@naver.com,타임리스피부과의원,서울 서대문구,,02-365-0077,http://www.tlkyodae.com,,,,,
c03b94c9,timereturn@naver.com,타임리턴의원,서울 영등포구,,02-6956-1661,http://timereturnclinic.com,,,,,
6aba46da,tatoanw@naver.com,타토아의원,서울 강남구,,02-542-0222,https://tatoanw.co.kr,,,,,
7035cb11,tamgun@naver.com,탐의원,서울 강남구,,3444-5975,http://www.tamclinic.co.kr/,,,,,
d160b6b8,wjddufkk10@naver.com,태미안 의원,서울 중랑구,,02-529-2871,http://taemian.co.kr/,,,,,
c6574f11,lbqfzscq@163.com,테크필피부과의원,서울 강남구,,02-568-7175,http://www.hayans.com/,,,,,
a38a0e86,triomphedr@naver.com,트리옹프닥터의원,서울 중구,,02-6237-7771,http://www.triomphedr.com,,,,,
61c326cf,tipclinic@naver.com,티아이피재활의학과의원,서울 용산구,,02-6959-8228,http://tipclinic.co.kr/,,,,,
b9c5af65,ttps22@naver.com,티티성형외과의원,서울 강남구,,02-6953-7566,http://ttps.kr,,,,,
1878ceb0,pangpangclinic@naver.com,팽팽의원,서울 강남구,,1600-3300,https://booking.naver.com/booking/13/bizes/867219,,,,,
53bf3008,purpleclinic@naver.com,퍼플의원,서울 송파구,,02-421-0613,https://www.purpleclinic.co.kr/,,,,,
2742aebe,foretskin@naver.com,포레피부과의원,서울 강남구,,02-2294-4888,https://youtube.com/@drleehaeun,,,,,
65354405,pointupclinic@naver.com,포인트업의원,서울 강남구,,02-3446-9544,http://www.pointupclinic.co.kr,,,,,
e1f6a518,forhairgroup@gmail.com,포헤어의원,서울 강남구,,02-542-0424,https://www.forhair.co.kr,,,,,
c0e3b100,_fullfaceclinickr@gmail.com,풀페이스의원,서울 마포구,,02-332-2648,http://fullface.co.kr/,,,,,
52ac5fb4,woodnote@gmail.com,풀페이스의원,서울 마포구,,02-332-2648,http://fullface.co.kr/,,,,,
244fc6f5,primiclinic@gmail.com,프리미의원,서울 성동구,,070-5029-5131,https://primiclinic.com/,,,,,
d2efb316,kihofood@naver.com,플레이트의원,서울 강남구,,02-2039-7863,https://clinicplate.com/,,,,,
7e94794a,lovechannel99@hanmail.net,피그마리온의원,서울 강남구,,02-556-6308,http://pygmalion2020.com/,,,,,
906f8000,info@fineclinic.com,피네의원,서울 서초구,,02-514-8484,https://thefineclinic.com,,,,,
48cd74e4,fidesclinicseoul@naver.com,피데스의원,서울 강남구,,02-540-7931,https://fidesclinic.imweb.me/,,,,,
340dbb80,nadaumps@naver.com,픽셀랩성형외과의원,서울 서초구,,02-595-8568,https://pixelab.co.kr/,,,,,
a4b2c6c7,fillnfill@naver.com,필앤필의원,서울 강남구,,02-6407-1000,https://fillnfill.com,,,,,
a3123ae0,zotaping@naver.com,핑슬림의원,서울 서초구,,554-1969,https://pingclinic.kr,,,,,
f6a5f28f,skylakeskin@naver.com,하늘호수피부과의원,서울 강동구,,02-481-3555,http://www.skylakeskin.com/,,,,,
869b6411,haruclinic7@naver.com,하루의원,서울 강남구,,02-511-2213,http://haruclinic.co.kr/,,,,,
857b861f,highlineskin.official@gmail.com,하이라인피부과의원,서울 강서구,,1660-2480,https://www.highlineskin.com,,,,,
4894639a,atenvue73@gmail.com,하이맵의원,서울 서초구,,02-6232-7582,https://blog.himapclinic.com/,,,,,
132206c6,ceo@growthmk.com,하이맵의원,서울 서초구,,02-6232-7582,https://blog.himapclinic.com/,,,,,
1a5cc1b4,hello@inblog.ai,하이맵의원,서울 서초구,,02-6232-7582,https://blog.himapclinic.com/,,,,,
744024c6,martin@hagajae.com,학아재의원,서울 강남구,,02-515-7647,http://www.hagajaeclinic.com/,,,,,
19889257,evaevo@naver.com,한나셀의원,서울 강남구,,,http://hannacell.com,,,,,
93e43b74,admin@hyhosp.com,한마음의원,서울 광진구,,02-455-2264,http://www.hyhosp.com/,,,,,
fb60048b,customer@hyhosp.com,한마음의원,서울 광진구,,02-455-2264,http://www.hyhosp.com/,,,,,
12cf6598,kospia@hanmail.net,한맘플러스재활의학과의원,서울 강남구,,02-3452-9912,http://www.1mam.net,,,,,
5145bfd4,hanbit7582@naver.com,한빛가정의학과의원,서울 강남구,,02-508-6623,http://www.hanbit2k.co.kr/,,,,,
1371c001,hello@company.co,한양정형외과의원,서울 동대문구,,02-2242-7844,https://www.hyos.co.kr,,,,,
4cdd1041,juyhu@yahoo.co.kr,한양정형외과의원,서울 동대문구,,02-2242-7844,https://www.hyos.co.kr,,,,,
871aea5c,hadela7585@naver.com,해맑은소아과의원,서울 광진구,,02-3437-3722,http://www.sunhani.co.kr,,,,,
c5ee074f,lovehadela@naver.com,해맑은소아과의원,서울 광진구,,02-3437-3722,http://www.sunhani.co.kr,,,,,
69b281bf,happyskinclinic4u@gmail.com,행복한피부과의원,서울 노원구,,02-932-2255,http://www.happyskin.co.kr,,,,,
0ea763d8,ma6107@hanmail.net,현대의원,서울 도봉구,,02-993-0335,http://www.hdhosp.co.kr/,,,,,
71374af2,hsmin2024@naver.com,혜성민가족의원,서울 노원구,,02-952-8866,https://hyesungmin.ad-media.kr,,,,,
1c327424,hosan01@daum.net,호산의원,서울 구로구,,02-862-7067,http://www.ladyhosan.co.kr/,,,,,
bc47eb16,info@hosooclinic.com,호수의원,서울 용산구,,02-792-0506,http://www.hosooclinic.com/,,,,,
d86e9e9d,contact@hoan.clinic,호안의원,서울 용산구,,02-6497-5050,https://hoan.clinic/,,,,,
c69bc429,hongdae@bettermeclinic.co.kr,홍대입구역베러미의원,서울 마포구,,1833-8185,https://hongdae.bettermeclinic.co.kr/,,,,,
50be43af,april31s@april31.co.kr,4월31일성형외과의원,서울 강남구,,02-540-6777,http://www.april31.co.kr,,,,,
826b3dc9,jjiyoon@hotmail.com,4월31일성형외과의원,서울 강남구,,02-540-6777,http://www.april31.co.kr,,,,,
91fc12c5,garnetps100@gmail.com,가넷성형외과의원,서울 강남구,,02-517-8800,http://www.garnetps.co.kr/?mik=place,,,,,
e7473f35,zhairline@naver.com,그녀의헤어라인의원,서울 강남구,,02-6953-5827,http://zhairline.com,,,,,
3d25d877,zhairline@zhairline.com,그녀의헤어라인의원,서울 강남구,,02-6953-5827,http://zhairline.com,,,,,
1daad43b,cybercid@spo.go.kr,글램성형외과의원,서울 강남구,,02-543-0309,http://glamps.co.kr,,,,,
f624ee03,godo@godo.co.kr,김종서성형외과의원,서울 강남구,,3416-0070,http://www.surgery.co.kr,,,,,
4f214cd8,plastic@surgery.co.kr,김종서성형외과의원,서울 강남구,,3416-0070,http://www.surgery.co.kr,,,,,
0e81fda7,nobley7300@naver.com,노블와이성형외과의원,서울 강남구,,02-3446-7300,http://www.nobley.co.kr,,,,,
7137b657,krckrc@hanmail.net,노상훈성형외과의원,서울 강남구,,0507-1417-3639,http://www.rohps.com/,,,,,
323bd660,dams01@naver.com,담스의원,서울 중구,,2233-3438,http://www.dams.co.kr,,,,,
fe5d5314,kplusksy1@naver.com,더케이플러스성형외과의원,서울 강남구,,02-515-8030,https://kplusdrkim.co.kr/,,,,,
25688163,dodreamps@naver.com,두드림성형외과의원,서울 강남구,,02-564-6500,http://www.dodreamps.com/,,,,,
f4acb915,dbplastic2@gmail.com,디비성형외과의원,서울 강남구,,02-553-9870,http://www.db-ps.co.kr,,,,,
8d139708,resetps25@naver.com,리셋성형외과의원,서울 서초구,,02-6246-1113,http://www.resetps.com,,,,,
4dadf77f,psdrjeon@naver.com,리아이성형외과의원,서울 강남구,,02-549-7889,http://li-eye.com/,,,,,
0fd42441,retmusps@gmail.com,리트머스성형외과의원,서울 강남구,,02-567-8988,http://retmusps.com/,,,,,
519e4286,mano_ps@naver.com,마노성형외과의원,서울 서초구,,0000-0000,http://manops.co.kr/,,,,,
b4236c2f,mgtyps@naver.com,마이티성형외과의원,서울 강남구,,02-537-2200,https://www.mgty.co.kr/,,,,,
2317dbd2,moandlineps@naver.com,모앤라인성형외과의원,서울 강남구,,02-517-4890,http://moandlineps.com/,,,,,
d3c3b66d,moplus_1@naver.com,모플러스성형외과의원,서울 서초구,,02-548-5863,http://www.moplusps.com,,,,,
25692c07,mulyps@naver.com,뮬리성형외과의원,서울 서초구,,02-512-7005,https://www.mulyps.com,,,,,
e50bf92d,minopsps@gmail.com,미노성형외과의원,서울 강남구,,02-6204-6333,http://www.minops.co.kr/,,,,,
891eae04,borndips@naver.com,본디성형외과의원,서울 서초구,,02-534-5533,http://www.borndips.com,,,,,
a288dc39,bonps2017@gmail.com,비온성형외과의원,서울 강남구,,541-9559,http://bon-ps.com/,,,,,
c0991f65,hello@saips.co.kr,사이성형외과의원,서울 강남구,,02-512-4647,https://www.saips.co.kr,,,,,
1e0bfc4b,samsungsueye@naver.com,삼성수안과의원,서울 관악구,,02-887-7500,https://samsungsueye.com,,,,,
c5e02007,sharpps.drk@gmail.com,샤프(SHARP)성형외과의원,서울 서초구,,02-599-8875,http://sharpps.kr,,,,,
57c27832,psseosw@naver.com,서상우성형외과의원,서울 강남구,,02-512-5753,http://www.drseosw.com/,,,,,
3ecd74fa,info@paqson.com,서초 바른빛안과의원,서울 서초구,,02-6243-2000,https://barunbiteye.com,,,,,
31b67a94,seoljyps@naver.com,설재윤성형외과의원,서울 강남구,,02-3442-7788,https://www.seoljaeyoon.co.kr,,,,,
6ab63e9a,sungpumps@naver.com,성품성형외과의원,서울 서초구,,02-549-0077,https://sungpumps.com,,,,,
c5935648,cellupps@gmail.com,셀업성형외과의원,서울 강남구,,02-549-7900,https://www.cellup-ps.com/,,,,,
2d911c7a,sisun.pr@gmail.com,시선성형외과의원,서울 서초구,,02-595-7780,http://www.sisunps.com/,,,,,
a1f3eeda,imips@naver.com,아이미김성민성형외과의원,서울 강남구,,02-549-0652,http://www.imiksm.co.kr/,,,,,
b73a712c,icontactprs@naver.com,아이컨텍성형외과의원,서울 서초구,,02-534-7744,http://www.icontactprs.com/,,,,,
a57b4273,beauty@asps.co.kr,압구정서울성형외과의원,서울 강남구,,02-547-5100,http://asps.co.kr,,,,,
cbcb8a67,info@nups.co.kr,엔유성형외과의원,서울 은평구,,02-359-0120,https://www.nuplasticsurgery.com,,,,,
7fb82f96,mkclinic@mk-clinic.co.kr,엠케이성형외과의원,서울 강남구,,545-2299,http://www.mk-clinic.co.kr/,,,,,
0bc6b9e3,ysbonent@gmail.com,연세본이비인후과의원,서울 은평구,,02-6398-2331,https://www.ysbonent.com/,,,,,
29ec4323,ysenb@naver.com,연세이앤비성형외과의원,서울 강남구,,02-514-2252,http://www.ysenb.co.kr/,,,,,
40e08f48,lee@yejinps.co.kr,예진성형외과의원,서울 강남구,,02-514-9700,http://www.yejinps.co.kr,,,,,
c0c2cd57,omprs3332@gmail.com,오엠성형외과의원,서울 서초구,,02-541-3332,http://www.omprs.com/,,,,,
785d9564,omps0201@naver.com,오엠성형외과의원,서울 서초구,,02-541-3332,http://www.omprs.com/,,,,,
122962cc,operaps@naver.com,오페라성형외과의원,서울 서초구,,564-4300,http://www.operasurgery.co.kr,,,,,
57a9c788,oliveclinic@naver.com,올리브성형외과의원,서울 강남구,,02-516-3323,http://www.oliveclinic.com/,,,,,
97f70e2c,uvom@uvom.com,유봄성형외과의원,서울 강남구,,02-545-3700,http://www.uvom.com/,,,,,
959b9589,ueprs@naver.com,유이성형외과의원,서울 강남구,,02-516-6160,http://www.ueprs.com/,,,,,
e376f832,retrodb@icloud.com,유재욱재활의학과의원,서울 강남구,,02-514-4375,http://www.prolo.kr,,,,,
0ec27571,1942yesps@naver.com,윤은성성형외과의원,서울 강남구,,02-518-2380,http://www.dryesamen.com,,,,,
b8d31af5,jin1748@naver.com,이진호성형외과의원,서울 서초구,,02-552-4999,http://www.e-jinho.com,,,,,
6cb1d2ed,manlee123@naver.com,이희문성형외과의원,서울 강남구,,02-518-6555,http://www.eyemagic.co.kr/,,,,,
0adc0828,ittemps@ittemps.kr,잇템성형외과의원,서울 강남구,,0507-1469-9334,http://www.ittemps.kr?src=text&kw=0001D6,,,,,
fedc0b31,jwbeauty.m2@gmail.com,제이더블유(JW)정원성형외과의원,서울 강남구,,541-5114,http://www.jwbeauty.com,,,,,
308ff51e,jewelryps2010@gmail.com,쥬얼리성형외과의원,서울 강남구,,0507-1438-2711,http://www.jewelryps.kr/,,,,,
4f1a28a7,puregold@1stbutton.com,첫단추의원,서울 서초구,,02-518-3800,http://www.1stbutton.com,,,,,
c6484705,cjcosmetic@gmail.com,청담씨제이성형외과의원,서울 강남구,,02-3446-0018,http://www.cjcosmetic.com,,,,,
9aaa65d3,md.care@hanmail.net,청담지움성형외과의원,서울 강남구,,02-578-8275,http://eazium.co.kr,,,,,
26be62be,hskimmdcara@naver.com,카라성형외과의원,서울 강남구,,02-516-8095,http://kimhyunsoo.co.kr/,,,,,
8fc57c72,comfortps@naver.com,컴포트성형외과의원,서울 강남구,,02-557-0775,http://www.comfortps.co.kr/,,,,,
aee869ec,kowon@kowonps.com,코원성형외과의원,서울 강남구,,02-6242-7080,https://kowonps.com/,,,,,
02a9f7a9,cocoblue@cocoline.co.kr,코코라인의원,서울 강남구,,02-540-2500,https://www.cocoline.co.kr/,,,,,
bb20b8e9,cocoi5675@naver.com,코코아이성형외과의원,서울 강서구,,02-2661-5675,http://www.cocoi.co.kr,,,,,
ee389c51,topclassprs1@gmail.com,탑클래스성형외과의원,서울 강남구,,02-567-3456,http://www.topps.co.kr/,,,,,
da168b77,tailor@tailorps.com,테일러성형외과의원,서울 강남구,,02-543-7020,http://tailorps.com,,,,,
8458277d,tiana@naver.com,티아나성형외과의원,서울 강남구,,02-552-7744,https://www.tiana.co.kr,,,,,
b3b481c9,help@tsprs.com,티에스성형외과의원,서울 강남구,,02-512-7580,http://www.tsprs.com/,,,,,
414f0ffc,topsurgery21@naver.com,티오피성형외과의원,서울 서초구,,02-545-8700,http://www.topsurgery.co.kr/,,,,,
b4d52567,patimajo@naver.com,파티마의원,서울 영등포구,,02-2632-4082,https://파티마성형외과.com,,,,,
070fec3f,profile_ps@naver.com,프로필성형외과의원,서울 강남구,,542-2500,https://youtube.com/@changeon,,,,,
b9d029cf,plannerps@naver.com,플래너성형외과의원,서울 서초구,,02-599-1777,http://www.plannerps.com/,,,,,
2fc9eab0,hivom84@gmail.com,하이봄성형외과의원,서울 서초구,,02-512-3322,https://highvom.com/,,,,,
9323dc6f,hersheps@hanmail.net,허쉬성형외과의원,서울 강남구,,546-9400,http://www.hershe9.co.kr,,,,,
ac515eee,bomgaeul@gmail.com,홍성철성형외과의원,서울 강남구,,542-2434,http://www.hairgraft.co.kr,,,,,
91ca3c75,hse6026@daum.net,홍승업성형외과의원,서울 강남구,,730-7320,http://www.drhongps.com/,,,,,
07e06908,hse6026@hanmail.net,홍승업성형외과의원,서울 강남구,,730-7320,http://www.drhongps.com/,,,,,
71c70c66,sahtre@naver.com,삼육서울병원,서울 동대문구,,02-2244-0191,http://www.symcs.co.kr,,,,,
4b71a7fc,symcirb@naver.com,삼육서울병원,서울 동대문구,,02-2244-0191,http://www.symcs.co.kr,,,,,
7b75f6a1,krc301@redcross.or.kr,서울적십자병원,서울 종로구,,02-2002-8000,https://www.rch.or.kr/web/rchseoul/main/,,,,,
58da409d,master@rch.or.kr,서울적십자병원,서울 종로구,,02-2002-8000,https://www.rch.or.kr/web/rchseoul/main/,,,,,
36c8f880,insa@hanilmed.net,의료법인한전의료재단 한일병원,서울 도봉구,,02-901-3114,http://www.kepcomedi.co.kr,,,,,
fcd67ebf,swer@paik.ac.kr,인제대학교 상계백병원,서울 노원구,,02-950-1114,http://www.paik.ac.kr/sanggye,,,,,
93ee93e7,hi_webmaster@hallym.or.kr,한림대학교 강남성심병원,서울 영등포구,,02-829-5114,http://kangnam.hallym.or.kr,,,,,
8fdc6461,hk_webmaster@hallym.or.kr,한림대학교 한강성심병원,서울 영등포구,,02-2639-5114,http://hangang.hallym.or.kr,,,,,
0e4db53f,swhan123@chamc.co.kr,차의과학대학교 강남차병원,서울 강남구,,02-3468-3000,http://gangnam.chamc.co.kr,,,,,
8d5dc1ac,kwak@insang.xyz,라메종의원,세종시 세종시,,044-715-7878,https://lamaison.clinic/,,,,,
c5b97aa6,lamaisonclinic503@gmail.com,라메종의원,세종시 세종시,,044-715-7878,https://lamaison.clinic/,,,,,
891d3988,contact@bricksderma.com,브릭스피부과의원,세종시 세종시,,044-715-7587,https://www.bricksderma.com,,,,,
6d373e01,sejongtheareum@naver.com,연세더아름의원,세종시 세종시,,044-715-7911,http://theareumclinic.co.kr,,,,,
16e681d7,dwmedream@naver.com,웰에스테의원,세종시 세종시,,044-863-8271,http://www.medream.co.kr/,,,,,
575d7200,perfectviewman@naver.com,유스앤영서울뷰의원,세종시 세종시,,044-715-5199,https://seoulviewsejong.imweb.me,,,,,
2817a4f4,sjfirst01@naver.com,퍼스트아이소아청소년과의원,세종시 세종시,,044-905-1110,http://www.firsti.kr,,,,,
010cb75f,scm0129@hanmail.net,서문365정형외과의원,세종시 세종시,,044-868-1039,http://sm365.koreasmc.co.kr/,,,,,
18dfc5ed,khdh0411@naver.com,경희동행한의원 수유,서울특별시 강북구,피부과,,http://khdhhani1.com/,,,,,
4e9cac72,alexander89k@naver.com,본라인한의원 가산,서울특별시 금천구,피부과,,http://boneline.kr,,,,,
982c1510,hyumc50@gmail.com,한양대학교병원,서울특별시 성동구,피부과,,https://youtube.com/user/HYUnivMedical,,,,,
aee0cf4c,chsnuh@gmail.com,서울대학교병원,서울특별시 종로구,피부과,,https://www.youtube.com/@snuhtv,,,,,
e747631a,minhoo.lee@samsung.com,강북삼성병원,서울특별시 종로구,피부과,,https://youtube.com/channel/UClp4EdAwhySzqnMWjKnh0gw,,,,,
73e56975,admin@saamdang.com,사암당한의원 중랑점,서울특별시 중랑구,피부과,,http://www.saamdang.com,,,,,
658ab7b6,bluehillcl@naver.com,청구경희한의원 면목,서울특별시 중랑구,피부과,,https://myeonmok.bluehillclinic.com,,,,,
d14f85da,nubebecs@nubebe.com,누베베한의원 분당,경기도 성남시,피부과,,https://www.nubebe.com,,,,,
7dbbce57,lucidsy85@naver.com,에미뜨의원 동탄,경기도 화성시,피부과,,http://emitclinic.com,,,,,
7d695930,bem21c@naver.com,싱싱한의원 의정부,경기도 의정부시,피부과,,http://www.singsinghani.com,,,,,
4ed14899,miollin2424@naver.com,미올린의원 시흥,경기도 시흥시,피부과,,https://booking.naver.com/booking/13/bizes/1249583,,,,,
23617220,siaclinicgm@gmail.com,시아의원 광명,경기도 광명시,피부과,,https://gwangmyeong.sia-clinic.com/,,,,,
de4b7b7d,stroke2420@gmail.com,경기광주S한의원,경기도 광주시,피부과,,https://www.youtube.com/@%EA%B2%BD%EA%B8%B0%EA%B4%91%EC%A3%BCS%ED%95%9C%EC%9D%98%EC%9B%90,,,,,
30651679,linehard@hanmail.net,도담한의원 군포산본,경기도 군포시,피부과,,http://www.dodamclinic.co.kr/,,,,,
9c376672,elintc@naver.com,하우림한의원 산본,경기도 군포시,피부과,,https://youtube.com/@painfairy23,,,,,
b6493236,skinart1004@naver.com,서울미라클피부과의원,경기도 하남시,피부과,,http://www.smiracleskin.com,,,,,
0875147c,happytaegyo@naver.com,해성산부인과의원,경기도 동두천시,피부과,,https://www.youtube.com/user/HappyBirth119,,,,,
4f9aec58,office@clinichplus.com,에이치플러스 양지병원,서울특별시 관악구,성형외과,,http://www.newyjh.com/,,,,,
ef4f9c63,nikssuwon@gmail.com,닉스의원 수원,경기도 수원시,성형외과,,http://suwon.niksclinic.co.kr/,,,,,
680093b8,selfishdocto@naver.com,맑고고운의원 용인점,경기도 용인시,성형외과,,http://yi-pureclinic.co.kr/,,,,,
2dc3a308,m1073@shhosp.co.kr,시화병원,경기도 시흥시,성형외과,,http://www.shhosp.co.kr,,,,,
49fb36a4,shhosp7000@naver.com,시화병원,경기도 시흥시,성형외과,,http://www.shhosp.co.kr,,,,,
c69294df,lbeautyclinic@naver.com,엘뷰티의원,경기도 시흥시,성형외과,,http://lbeautyclinic.co.kr/,,,,,
d7c05bde,hangbokhanna@naver.com,서울여성병원,경기도 김포시,성형외과,,http://www.swhospital.co.kr/,,,,,
ce30115a,miollin2@naver.com,미올린의원 오산,경기도 오산시,성형외과,,https://booking.naver.com/booking/13/bizes/691625,,,,,
28eb5bb4,cdmodelps@gmail.com,청담모델성형외과의원,경기도 이천시,성형외과,,http://www.modelps.com,,,,,
326d80f4,magelan@dreamwiz.com,백외과의원 구리역,경기도 구리시,성형외과,,http://www.baekhospital.com/,,,,,
d6911899,hmc119@hyumc.com,한양대학교구리병원,경기도 구리시,성형외과,,http://guri.hyumc.com/,,,,,
f1226dd1,1260abc@naver.com,삼성신경정신과의원,경기도 여주시,성형외과,,http://www.samsung-clinic.kr/,,,,,
672325ca,hye505@naver.com,보셀르의원,경기도 양평군,성형외과,,https://www.ypbocelle.com/,,,,,
390a73d7,ntrhko@ntrh.or.kr,국립교통재활병원,경기도 양평군,성형외과,,http://www.ntrh.or.kr,,,,,
6712d1c5,meclinic_g2@naver.com,VS라인의원 강남점,서울특별시 강남구,피부과,,http://vsline2.co.kr,,,,,
8fd88e91,help@weedahm.com,위담한방병원,서울특별시 강남구,피부과,,http://www.weedahm.com/,,,,,
f5ad2eac,essentialclinic2025@gmail.com,에센셜의원,서울특별시 서초구,피부과,,https://www.essentialclinic.co.kr/,,,,,
bf685c2c,theomclinic@naver.com,일상의한의원,서울특별시 서초구,피부과,,https://myusualclinic.com/,,,,,
14c30a36,hyunjungc91@gmail.com,베러미의원 잠실,서울특별시 송파구,피부과,,https://jamsil.bettermeclinic.co.kr/,,,,,
bf2b505f,shhcancer@naver.com,서울힐링요양병원,서울특별시 송파구,피부과,,http://www.seoulhealinghospital.co.kr,,,,,
8f8a9e74,ntalmoknowledge@gmail.com,발머스한의원 잠실,서울특별시 송파구,피부과,,https://www.youtube.com/@talmo3,,,,,
6ef487bc,chuckshin22@naver.com,척신한의원,서울특별시 송파구,피부과,,https://www.chuckshin.co.kr/,,,,,
b0f6aff2,cvlklinik7301@naver.com,CVL의원,서울특별시 마포구,피부과,,http://www.cvlklinik.com/,,,,,
8ec33e70,metaurology@gmail.com,서울메타비뇨의학과의원,서울특별시 마포구,피부과,,https://www.metauro.co.kr,,,,,
53145acc,365tantanhani@gmail.com,365탄탄한의원,서울특별시 영등포구,피부과,,https://365tantan.imweb.me/,,,,,
af8de0f0,daeyoonkm@naver.com,대윤한방병원 영등포,서울특별시 영등포구,피부과,,http://www.daeyoonkm.co.kr,,,,,
65e9085c,zebie@naver.com,빛울림한의원,서울특별시 종로구,피부과,,http://bitullim.com/,,,,,
aef6c747,boneline8@naver.com,본라인한의원 을지로,서울특별시 종로구,피부과,,http://www.boneline.kr/theme/s007/index/boneline_03_view.php?wr_id=8,,,,,
95dcf0f1,yirimhani@naver.com,이림한의원 서울시청점,서울특별시 중구,피부과,,https://booking.naver.com/booking/13/bizes/269616,,,,,
719dcb0a,gopront10@naver.com,까치한의원 강서구,서울특별시 강서구,피부과,,https://choidoctor.com/,,,,,
e2e1e095,hojclinic@naver.com,해온정한의원,서울특별시 강서구,피부과,,https://hojclinic.com,,,,,
563ee884,blue5814@naver.com,애플산부인과의원 신림점,서울특별시 관악구,피부과,,https://booking.naver.com/booking/13/bizes/450013,,,,,
7f44c67c,jin3939@naver.com,바를정 한방병원,서울특별시 관악구,피부과,,https://barrrjung-hospital.co.kr/,,,,,
6d965664,chan6708@naver.com,어성초한의원,서울특별시 관악구,피부과,,https://eosungcho.imweb.me/,,,,,
3e281705,tnf17@naver.com,톡스앤필의원 강동천호,서울특별시 강동구,피부과,,https://booking.naver.com/booking/13/bizes/553160,,,,,
aa5abb10,admin@maeil365.kr,강동길동 매일365한의원,서울특별시 강동구,피부과,,http://www.maeil365.kr/,,,,,
